Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
5316,-0.6875,-6.125,11.875,-0.38,-1.62,9.77,0,0,0
5317,1.75,-9.1875,12.6875,-0.29,-1.63,9.82,0,0,0
5318,1.5,-9.4375,12.375,-0.28,-1.59,9.8,0,0,0
5319,-1.3125,-7.9375,11.0625,-0.25,-1.64,9.58,0,0,0
5320,-0.6875,-6.4375,9.9375,-0.25,-1.68,9.34,0,0,0
5321,1.375,-5.125,9.125,-0.13,-1.65,9.29,0,0,0
5322,3.0625,-1.375,7,-0.09,-1.63,9.51,0,0,0
5323,2.75,1.25,5.375,-0.12,-1.64,9.5,0,0,0
5324,1.875,3.4375,3.375,-0.04,-1.55,9.62,0,0,0
5325,2.5625,3.4375,3.25,-0.1,-1.5,9.6,0,0,0
5326,5.6875,3.1875,4.0625,-0.16,-1.45,9.64,0,0,0
5327,8.5,2.4375,4.75,-0.4,-1.45,9.74,0,0,0
5328,8.6875,2.875,4.8125,-0.53,-1.45,9.79,0,0,0
5329,4.3125,3.875,2.375,-0.46,-1.31,10.04,0,0,0
5330,-3.375,1.625,1.0625,-0.35,-1.3,9.91,0,0,0
5331,-3.75,-0.9375,1.375,-0.33,-1.39,9.57,0,0,0
5332,3.0625,-4,2.3125,-0.28,-1.27,9.57,0,0,0
5333,5.8125,-5.4375,3.3125,-0.26,-1.22,9.54,0,0,0
5334,7.125,-4.1875,5.8125,-0.15,-1.27,9.59,0,0,0
5335,5.875,-1.375,6.8125,-0.2,-1.29,9.74,0,0,0
5336,0.8125,4.3125,7,-0.43,-1.43,9.94,0,0,0
5337,-2.4375,4.25,5.9375,-0.46,-1.57,9.93,0,0,0
5338,-4.4375,0.1875,2.5,-0.37,-1.6,9.69,0,0,0
5339,0.25,-3.375,-0.0625,-0.33,-1.54,9.67,0,0,0
5340,2.875,-3.375,-0.5,-0.24,-1.28,9.66,0,0,0
5341,5.6875,-2.1875,1.8125,-0.2,-1.2,9.74,0,0,0
5342,5.375,-1.3125,3.375,-0.27,-1.14,9.86,0,0,0
5343,-1.1875,-2.25,4.9375,-0.46,-1.49,9.99,0,0,0
5344,-5.8125,-3,3.9375,-0.48,-1.53,9.92,0,0,0
5345,-11.4375,-4.6875,-0.5,-0.19,-1.53,9.27,0,0,0
5346,-4.625,-5.375,-1.75,0.14,-1.45,9.11,0,0,0
5347,2.8125,-2.25,-0.75,0.14,-1.4,9.37,0,0,0
5348,11.5,3.25,1.9375,-0.04,-1.5,9.73,0,0,0
5349,8.875,5.3125,1.3125,-0.45,-1.54,10.07,0,0,0
5350,4.8125,4.9375,-0.9375,-0.39,-1.49,10.04,0,0,0
5351,-2.5625,1.0625,-5.125,-0.08,-1.26,9.75,0,0,0
5352,-2.9375,-2.0625,-5.625,-0.07,-1.22,9.7,0,0,0
5353,-1.875,-4.4375,-5,0,-1.26,9.54,0,0,0
5354,1.125,-4.6875,-3.8125,0.19,-1.3,9.45,0,0,0
5355,2,-3.5625,-3.3125,0.18,-1.38,9.52,0,0,0
5356,-0.1875,0.8125,-3.3125,-0.15,-1.51,9.71,0,0,0
5357,-2.75,2.0625,-5.25,-0.13,-1.51,9.65,0,0,0
5358,-6,2.9375,-10.125,0.08,-1.44,9.41,0,0,0
5359,-3.1875,4.5,-12.875,0.18,-1.38,9.33,0,0,0
5360,-0.0625,5.625,-12.625,0.15,-1.38,9.22,0,0,0
5361,6.5,9.8125,-13.125,0.15,-1.36,9.4,0,0,0
5362,8,13,-13.8125,0.03,-1.25,9.74,0,0,0
5363,4.0625,15.8125,-16.4375,-0.46,-1.2,10.18,0,0,0
5364,0.5,15.625,-18.6875,-0.49,-1.2,10.12,0,0,0
5365,-2.8125,10.25,-24.3125,-0.35,-1.11,9.82,0,0,0
5366,0.3125,8.5,-24.25,-0.25,-1.1,9.72,0,0,0
5367,5.0625,8.125,-23.25,-0.24,-1,9.73,0,0,0
5368,10.6875,7,-18.375,-0.2,-0.89,10,0,0,0
5369,10.6875,7,-18.375,-0.32,-0.92,10.03,0,0,0
5370,4.375,6.125,-16.875,-0.49,-1.07,10.19,0,0,0
5371,-5.1875,2.125,-20.0625,-0.59,-1.3,9.95,0,0,0
5372,-5.1875,2.125,-20.0625,-0.4,-1.35,9.77,0,0,0
5373,-2.1875,-3.6875,-25.75,-0.39,-1.24,9.69,0,0,0
5374,0.9375,-4.875,-26.8125,-0.26,-1.02,9.49,0,0,0
5375,0.9375,-4.875,-26.8125,-0.25,-0.84,9.48,0,0,0
5376,3.5625,0.375,-25.75,-0.42,-0.71,9.55,0,0,0
5377,2.75,6.6875,-25.3125,-0.47,-0.71,9.65,0,0,0
5378,1.5,9.8125,-25.8125,-0.59,-0.63,9.82,0,0,0
5379,-1,14,-25.0625,-0.63,-0.56,9.81,0,0,0
5380,1.125,15.1875,-23.6875,-0.68,-0.49,9.81,0,0,0
5381,4,14.875,-21.5625,-0.71,-0.26,9.99,0,0,0
5382,8.375,11.1875,-14.1875,-0.7,-0.22,10.06,0,0,0
5383,6.5625,5.6875,-7.3125,-0.98,-0.36,10.37,0,0,0
5384,3.3125,2.5625,-5.625,-1.07,-0.48,10.43,0,0,0
5385,-5.1875,-2.125,-6.4375,-1.09,-0.83,10.04,0,0,0
5386,-5.1875,-1.8125,-8.8125,-0.91,-0.91,9.87,0,0,0
5387,-0.8125,-0.25,-9.1875,-0.83,-0.91,9.54,0,0,0
5388,8.375,1.6875,-5.5,-0.6,-0.46,9.71,0,0,0
5389,9.8125,2.75,-1.625,-0.62,-0.28,9.88,0,0,0
5390,4.0625,2,5.625,-0.95,-0.62,10.13,0,0,0
5391,0.5625,0.9375,6.5625,-1.1,-0.86,10.11,0,0,0
5392,-1.625,-0.375,2.5,-1.56,-1.24,10.01,0,0,0
5393,3.3125,0.75,-2.125,-1.51,-1.04,9.99,0,0,0
5394,7.375,0.0625,-1.25,-1.37,-0.81,9.95,0,0,0
5395,10.75,-5.375,7,-1.1,-0.49,10.12,0,0,0
5396,6.125,-10.1875,15.5625,-1.19,-0.49,10.06,0,0,0
5397,3.3125,-9.9375,18.375,-1.38,-0.76,9.91,0,0,0
5398,-2.6875,-10.5625,22.0625,-1.41,-0.9,9.83,0,0,0
5399,-5.25,-10.0625,22.875,-1.19,-1.22,9.67,0,0,0
5400,-2.75,-10.1875,21.625,-1.27,-1.64,9.3,0,0,0
5401,4,-10.1875,15.9375,-1.03,-1.49,9.23,0,0,0
5402,4.1875,-9.4375,13.25,-0.98,-1.32,9.3,0,0,0
5403,-1.5,-6.8125,11.875,-0.68,-0.87,9.33,0,0,0
5404,-5.8125,-4.125,15.3125,-0.65,-0.99,9.19,0,0,0
5405,-4.9375,-3.5625,16.4375,-0.66,-1.18,9.15,0,0,0
5406,0.125,1.25,14.625,-0.76,-1.45,9.42,0,0,0
5407,0.4375,3.5,12.3125,-0.79,-1.38,9.57,0,0,0
5408,-2.9375,6.375,8.5625,-1.45,-0.85,9.96,0,0,0
5409,-3.375,4.875,8.3125,-1.38,-0.71,9.9,0,0,0
5410,1.4375,0.875,15.125,-0.87,-0.29,9.71,0,0,0
5411,5.5625,-0.75,27.625,-0.8,-0.35,9.96,0,0,0
5412,3.125,-1.1875,32.5,-0.89,-0.53,10.33,0,0,0
5413,-6.875,-5.625,38.25,-0.96,-0.93,10.31,0,0,0
5414,-11.5,-10.75,39.4375,-0.97,-1.2,10.21,0,0,0
5415,-11.5,-16.25,36.875,-0.62,-2.07,9.59,0,0,0
5416,-2.5625,-11.4375,29.0625,-0.58,-2.3,9.48,0,0,0
5417,1.875,-7.5625,24.0625,-0.52,-2.19,9.51,0,0,0
5418,2.9375,-2.875,18,-0.38,-1.78,9.81,0,0,0
5419,0.8125,-3.1875,17.25,-0.23,-1.53,9.84,0,0,0
5420,-3.1875,-7.3125,18.1875,-0.15,-1.66,9.64,0,0,0
5421,-1.8125,-7.375,16.4375,-0.11,-2.16,9.23,0,0,0
5422,-0.375,-5.0625,12.5625,-0.15,-2.2,9.26,0,0,0
5423,-0.375,1.25,3.4375,-0.43,-1.75,9.46,0,0,0
5424,-1.9375,2.75,-1.4375,-0.24,-1.36,9.41,0,0,0
5425,-0.375,3.25,-0.9375,-0.11,-1.18,9.33,0,0,0
5426,4.1875,3.5,4.875,0.08,-0.93,9.39,0,0,0
5427,3.3125,5.5,8.625,-0.01,-0.9,9.5,0,0,0
5428,0.375,6.375,8.6875,-0.27,-1.11,9.9,0,0,0
5429,-6.5625,3,5,-0.54,-1.16,10.01,0,0,0
5430,-8.125,0.125,3.1875,-0.22,-1.12,9.93,0,0,0
5431,-6,-3.875,3.125,0.01,-1.03,9.72,0,0,0
5432,-3.8125,-5.25,4.4375,0.14,-1.01,9.62,0,0,0
5433,0.1875,-2.3125,6.5625,0.17,-1.13,9.65,0,0,0
5434,0.375,0.5,6.1875,0.09,-1.14,9.68,0,0,0
5435,-2,4.9375,3.6875,-0.02,-1.32,9.94,0,0,0
5436,-4,3.9375,-0.0625,-0.09,-1.42,10.03,0,0,0
5437,-3.0625,1.625,-2.25,-0.04,-1.45,9.96,0,0,0
5438,1.25,-1.875,-4.75,0,-1.45,9.84,0,0,0
5439,3.375,-1.75,-5.625,0.13,-1.41,9.77,0,0,0
5440,4,1.625,-7.1875,0.05,-1.36,9.88,0,0,0
5441,1.9375,3.0625,-8.1875,-0.02,-1.37,9.89,0,0,0
5442,-0.375,4.5625,-10.75,-0.23,-1.36,9.91,0,0,0
5443,2,1.125,-11.875,-0.36,-1.35,9.85,0,0,0
5444,3.3125,-1.5,-12.125,-0.43,-1.27,9.91,0,0,0
5445,2.4375,-3.875,-12.875,-0.31,-1.26,9.77,0,0,0
5446,2.75,-2.125,-13.625,-0.3,-1.35,9.57,0,0,0
5447,3.4375,0.1875,-14.5625,-0.35,-1.33,9.64,0,0,0
5448,3.8125,2.6875,-14.8125,-0.35,-1.29,9.65,0,0,0
5449,3.1875,1.875,-14.25,-0.52,-1.16,9.88,0,0,0
5450,1.25,-1.8125,-12.9375,-0.58,-1.14,9.83,0,0,0
5451,0.3125,-3.375,-12.375,-0.46,-1.27,9.67,0,0,0
5452,1.6875,-3.4375,-11.625,-0.5,-1.51,9.54,0,0,0
5453,3.4375,-2.375,-12.5625,-0.57,-1.62,9.51,0,0,0
5454,3.875,-1.4375,-15.125,-0.51,-1.5,9.63,0,0,0
5455,-1.5,-1.9375,-15.4375,-0.45,-1.46,9.73,0,0,0
5456,-5.25,-3.0625,-15.4375,-0.56,-1.54,9.72,0,0,0
5457,-5,-2.625,-17.5625,-0.58,-1.65,9.61,0,0,0
5458,-1.5,-1.125,-19.5,-0.77,-1.77,9.24,0,0,0
5459,6.125,2.125,-23.125,-0.78,-1.57,9.39,0,0,0
5460,7.375,3.625,-24.25,-0.67,-1.31,9.59,0,0,0
5461,5.0625,5.875,-24.125,-0.73,-1.06,9.8,0,0,0
5462,-0.3125,5.625,-22.875,-0.88,-1.01,10.04,0,0,0
5463,-2.5,4.375,-22.625,-0.91,-1.04,9.97,0,0,0
5464,-0.125,0.875,-22.75,-0.93,-1.16,9.59,0,0,0
5465,7.8125,0.0625,-22.8125,-0.75,-1.14,9.53,0,0,0
5466,10.125,0.9375,-22.875,-0.73,-1.11,9.55,0,0,0
5467,6.1875,3,-24.1875,-0.94,-1.01,9.87,0,0,0
5468,0.6875,4.4375,-25.3125,-0.97,-0.97,9.9,0,0,0
5469,-5.625,9.0625,-25.5,-0.81,-0.82,9.53,0,0,0
5470,-0.4375,14.125,-20.5625,-0.72,-0.78,9.49,0,0,0
5471,3.8125,15.3125,-17.375,-0.71,-1.06,9.44,0,0,0
5472,9.0625,15.1875,-15.4375,-0.83,-1.18,9.36,0,0,0
5473,19.125,12.375,-15.0625,-1.25,-1.14,9.93,0,0,0
5474,15.875,9.8125,-18.125,-1.25,-0.78,10.4,0,0,0
5475,9.1875,7.625,-18.6875,-1.27,-0.66,10.45,0,0,0
5476,-4.125,2.0625,-18.125,-1.21,-0.49,10.13,0,0,0
5477,-6.5,-1.75,-14.5625,-1.08,-0.57,9.94,0,0,0
5478,-3.3125,-2.3125,-12.4375,-0.87,-0.63,9.54,0,0,0
5479,2.5,-3.5625,-8.5625,-0.8,-0.63,9.52,0,0,0
5480,3.4375,-1.5625,-7.25,-0.74,-0.4,9.64,0,0,0
5481,-1,1.4375,-4.875,-0.75,-0.49,9.73,0,0,0
5482,-3.75,2.9375,-4.375,-0.86,-0.63,9.71,0,0,0
5483,-4.625,7,-5.75,-0.98,-0.71,9.68,0,0,0
5484,-1.5625,7.625,-4.875,-0.93,-0.67,9.66,0,0,0
5485,1.625,7.5,-3,-0.83,-0.47,9.61,0,0,0
5486,6.875,5,2.25,-0.91,-0.49,9.76,0,0,0
5487,7.0625,3.4375,4,-1.02,-0.71,9.9,0,0,0
5488,3.5,2.5625,4.125,-1.21,-0.73,10.05,0,0,0
5489,-0.5625,1.875,3.1875,-1.26,-0.68,10.11,0,0,0
5490,-8.8125,0.625,2.6875,-0.98,-0.42,9.98,0,0,0
5491,-9.9375,0.5,4.6875,-0.83,-0.36,9.83,0,0,0
5492,-4.8125,-1,11.3125,-0.78,-0.34,9.58,0,0,0
5493,-0.5,-4.4375,16.6875,-0.74,-0.47,9.59,0,0,0
5494,0.5625,-4.1875,17.125,-0.73,-0.65,9.61,0,0,0
5495,-2.0625,-2.125,15.6875,-0.69,-0.65,9.75,0,0,0
5496,-4.25,-0.25,15.125,-0.4,-0.45,9.86,0,0,0
5497,-8.5625,1.875,16.1875,-0.33,-0.45,9.83,0,0,0
5498,-8.6875,2.0625,17.5,-0.25,-0.64,9.75,0,0,0
5499,-1.9375,4.4375,17.5,-0.45,-0.93,9.67,0,0,0
5500,5.4375,7,15.625,-0.41,-0.86,9.99,0,0,0
5501,5.5,6.125,14.8125,-0.46,-0.51,10.41,0,0,0
5502,-1.625,-0.3125,16.0625,-0.46,-0.26,10.62,0,0,0
5503,-10.6875,-12.1875,20.4375,-0.51,-0.23,10.27,0,0,0
5504,-12.625,-17.375,23.375,-0.44,-0.31,10.02,0,0,0
5505,-11.8125,-17.375,28.4375,-0.1,-0.7,9.55,0,0,0
5506,-6.625,-9.8125,30.8125,-0.09,-0.92,9.44,0,0,0
5507,-2.3125,-5.9375,29.1875,-0.45,-1.42,9.52,0,0,0
5508,3.6875,-3.6875,23.625,-0.48,-1.36,9.82,0,0,0
5509,2.1875,-8.9375,18.25,-0.55,-1.3,9.89,0,0,0
5510,-0.1875,-11.1875,16.4375,-0.33,-1.15,9.81,0,0,0
5511,-4.75,-11.4375,14,-0.11,-1.08,9.4,0,0,0
5512,-5.875,-9.4375,13.25,-0.02,-1.09,9.39,0,0,0
5513,-7.25,-3.9375,12.8125,-0.04,-1.21,9.43,0,0,0
5514,-6.25,0.375,9.6875,-0.17,-1.33,9.45,0,0,0
5515,-4.3125,1,7.9375,-0.04,-1.46,9.45,0,0,0
5516,1.5625,3.25,4.6875,-0.01,-1.5,9.38,0,0,0
5517,4.125,4.625,2.25,-0.11,-1.44,9.64,0,0,0
5518,3.4375,4.6875,-2,-0.22,-1.12,9.97,0,0,0
5519,1.5625,4.0625,-3.0625,-0.14,-0.99,10.05,0,0,0
5520,-3.3125,0.3125,-0.8125,-0.03,-0.86,9.97,0,0,0
5521,-5.25,-2,1.125,-0.07,-1.09,9.88,0,0,0
5522,-5.6875,-4.375,1.5,-0.16,-1.52,9.67,0,0,0
5523,-1.8125,-6,-3.3125,-0.43,-1.72,9.41,0,0,0
5524,1.875,-4.375,-7.8125,-0.6,-1.69,9.35,0,0,0
5525,5.0625,-0.75,-10.0625,-0.09,-0.93,9.61,0,0,0
5526,3.75,1.125,-7.5625,-0.05,-0.89,9.73,0,0,0
5527,-0.3125,4.1875,-1.75,-0.22,-0.96,9.72,0,0,0
5528,-0.1875,4.3125,0.875,-0.42,-1.5,9.77,0,0,0
5529,-0.3125,3.375,0.1875,-0.59,-1.62,9.93,0,0,0
5530,-3.1875,-0.25,-5.625,-0.74,-1.73,10.04,0,0,0
5531,-4.5625,-3.4375,-10.5,-0.69,-1.69,9.97,0,0,0
5532,-2.9375,-3.5,-11,-0.43,-1.44,9.67,0,0,0
5533,2.75,-3.75,-9.125,-0.33,-1.27,9.6,0,0,0
5534,5,-3.6875,-7.125,-0.38,-1.2,9.79,0,0,0
5535,3.9375,-2.1875,-4.625,-0.6,-1.39,9.94,0,0,0
5536,1.0625,-2.375,-5.0625,-0.69,-1.58,9.91,0,0,0
5537,-1.4375,-1.625,-10.1875,-0.92,-1.86,9.76,0,0,0
5538,-1.125,-2.0625,-13.5,-0.88,-1.84,9.64,0,0,0
5539,3.6875,-0.625,-17.5625,-0.58,-1.33,9.39,0,0,0
5540,5.8125,-0.9375,-14.375,-0.42,-1.01,9.47,0,0,0
5541,5.5625,0,-11.625,-0.53,-0.93,9.64,0,0,0
5542,0.5625,0.4375,-6.8125,-0.8,-1.14,9.74,0,0,0
5543,-3.4375,-1.1875,-6.5625,-1.03,-1.3,9.88,0,0,0
5544,-8.375,-3.0625,-10.875,-0.96,-1.6,9.63,0,0,0
5545,-3.8125,-1.5,-13.6875,-0.8,-1.6,9.55,0,0,0
5546,-0.4375,-0.9375,-13.625,-0.66,-1.26,9.46,0,0,0
5547,2.0625,2.3125,-11.1875,-0.64,-1.11,9.64,0,0,0
5548,2.0625,3.375,-9.375,-0.71,-1.18,9.6,0,0,0
5549,2.3125,2.8125,-7.3125,-0.84,-1.36,9.68,0,0,0
5550,1,2.375,-9.1875,-0.89,-1.45,9.81,0,0,0
5551,-1.25,1.0625,-11.3125,-1.03,-1.56,9.98,0,0,0
5552,-5.3125,-0.3125,-15.25,-0.81,-1.46,9.68,0,0,0
5553,-4.6875,-0.0625,-15.875,-0.78,-1.44,9.59,0,0,0
5554,1.0625,2.375,-14.25,-0.61,-1.31,9.51,0,0,0
5555,7.125,5.375,-10.4375,-0.63,-1.24,9.67,0,0,0
5556,7.875,5.125,-9.125,-0.58,-1.29,9.76,0,0,0
5557,2.9375,2.5625,-9.25,-0.77,-1.55,9.97,0,0,0
5558,-1.5,1.0625,-11.0625,-0.87,-1.62,9.95,0,0,0
5559,-8.875,-1.375,-17.125,-0.92,-1.67,9.56,0,0,0
5560,-8.75,-0.6875,-20,-0.93,-1.59,9.47,0,0,0
5561,-1.3125,2.25,-21.75,-0.78,-1.24,9.31,0,0,0
5562,8.6875,6.125,-18.6875,-0.73,-1.07,9.54,0,0,0
5563,10.75,7.8125,-16.75,-0.78,-0.97,9.73,0,0,0
5564,5.9375,7.5625,-14.625,-0.86,-0.9,10.08,0,0,0
5565,1,6.1875,-14,-0.89,-0.93,10.12,0,0,0
5566,-5.3125,3.6875,-14.5,-0.88,-1.1,9.84,0,0,0
5567,-1.625,1.4375,-14.125,-0.83,-1.13,9.71,0,0,0
5568,2.3125,0.3125,-13.4375,-0.71,-1.07,9.66,0,0,0
5569,7.1875,1.5,-11.5,-0.83,-0.91,9.82,0,0,0
5570,5.25,1.5625,-10.5,-0.85,-0.89,9.95,0,0,0
5571,-0.5625,3.8125,-8.5625,-0.89,-1.05,9.91,0,0,0
5572,-3.375,4.625,-8.625,-1.01,-1.19,9.79,0,0,0
5573,-1.375,5.3125,-10,-1,-1.36,9.62,0,0,0
5574,3.625,4.25,-11.75,-0.92,-1.19,9.68,0,0,0
5575,4.875,3.8125,-11.875,-0.97,-0.9,9.81,0,0,0
5576,3.6875,0.5,-9.8125,-1.02,-0.68,9.7,0,0,0
5577,2.9375,-1,-4.8125,-1.01,-0.83,9.54,0,0,0
5578,2.625,-0.5625,-2.5,-1.17,-0.97,9.52,0,0,0
5579,-0.1875,1.6875,-3.8125,-1.34,-1.11,9.66,0,0,0
5580,-1.9375,3.5,-6.5,-1.29,-1.05,9.65,0,0,0
5581,-4.125,7.375,-10.5,-1.12,-0.81,9.7,0,0,0
5582,-3.8125,8.6875,-10.5,-0.82,-0.52,9.61,0,0,0
5583,0.3125,10.6875,-5.9375,-0.69,-0.31,9.51,0,0,0
5584,3.8125,11.6875,0.5625,-0.7,-0.28,9.78,0,0,0
5585,2.8125,12.0625,2.9375,-0.83,-0.23,10.16,0,0,0
5586,-4.6875,8.8125,5.1875,-0.95,-0.35,10.33,0,0,0
5587,-7.0625,7.375,6.3125,-0.85,-0.37,10.29,0,0,0
5588,-5.4375,2.8125,10.25,-0.83,-0.34,10.21,0,0,0
5589,-2.75,-1.5,15,-0.73,-0.43,10.27,0,0,0
5590,-3.1875,-2.8125,16.4375,-0.67,-0.62,10.25,0,0,0
5591,-4,-4.375,16.375,-0.78,-0.79,10,0,0,0
5592,-2.8125,-5,15.375,-0.66,-0.88,9.91,0,0,0
5593,1.8125,-5.25,14.4375,-0.44,-0.56,9.96,0,0,0
5594,1.9375,-7.5625,16.75,-0.55,-0.49,10.02,0,0,0
5595,0.5625,-8.0625,17.5,-0.37,-0.58,9.93,0,0,0
5596,-0.875,-5.1875,18.5625,-0.31,-0.6,9.91,0,0,0
5597,-1.1875,-4.0625,19.3125,-0.31,-0.58,9.97,0,0,0
5598,-2.25,-5.625,21.3125,-0.49,-0.56,10.11,0,0,0
5599,-4.1875,-11.6875,24,-0.47,-0.49,10.09,0,0,0
5600,-4.9375,-13.8125,25.5,-0.33,-0.85,9.88,0,0,0
5601,-4.3125,-14.5625,25.75,-0.34,-1.06,9.76,0,0,0
5602,0.375,-12.25,22.875,-0.31,-1.22,9.79,0,0,0
5603,0.875,-11.1875,18.5,-0.32,-1.02,9.94,0,0,0
5604,-0.8125,-11.5625,16.75,-0.31,-0.95,9.95,0,0,0
5605,-2.3125,-13.6875,16.9375,-0.07,-0.7,9.46,0,0,0
5606,-0.75,-15.25,19.375,0.07,-0.71,9.3,0,0,0
5607,5.25,-10,24.625,0.23,-1.33,9.26,0,0,0
5608,8.875,0.875,21.4375,0.04,-1.44,9.34,0,0,0
5609,7.5625,4.375,16.5,-0.25,-1.39,10.03,0,0,0
5610,-0.75,2,8.8125,-0.26,-1.24,10.08,0,0,0
5611,-3.25,-1.125,6.6875,-0.16,-1.15,9.92,0,0,0
5612,-0.625,-5.625,7.1875,0.21,-1.21,9.44,0,0,0
5613,5.4375,-5,6.375,-0.06,-1.39,9.41,0,0,0
5614,7.5,-3,4.6875,0.02,-1.16,9.49,0,0,0
5615,6.625,-0.375,4.125,-0.04,-1.11,9.63,0,0,0
5616,5.375,0.3125,3.9375,-0.11,-0.98,9.68,0,0,0
5617,3.0625,-0.75,5.5625,0.04,-1,9.56,0,0,0
5618,2.5,-0.8125,8,-0.01,-1.28,9.62,0,0,0
5619,1.125,-1.3125,6.5625,-0.33,-1.68,9.78,0,0,0
5620,-1.25,-2.5,-1.3125,-0.49,-1.78,9.81,0,0,0
5621,-0.5,-2.625,-4.75,-0.28,-1.64,9.6,0,0,0
5622,3.5,-3.75,-6.75,-0.06,-1.17,9.55,0,0,0
5623,4.75,-4.6875,-5.4375,0.01,-1.09,9.68,0,0,0
5624,3.375,-5.5,-0.5,-0.01,-1.15,9.67,0,0,0
5625,1.0625,-5.25,0.75,-0.29,-1.51,9.72,0,0,0
5626,-2.3125,-4.3125,-2.4375,-0.6,-1.79,9.67,0,0,0
5627,-1.8125,-3.875,-9.375,-0.61,-1.84,9.71,0,0,0
5628,-1.125,-4.3125,-11.5625,-0.46,-1.49,9.62,0,0,0
5629,-1.375,-4.25,-12.8125,-0.28,-1.19,9.57,0,0,0
5630,-2.125,-3.1875,-11.9375,-0.24,-1.18,9.56,0,0,0
5631,-2.8125,-0.6875,-10.5,-0.34,-1.37,9.34,0,0,0
5632,3.0625,0.5,-10.125,-0.41,-1.57,9.38,0,0,0
5633,5.875,1.8125,-10.625,-0.5,-1.52,9.53,0,0,0
5634,3.125,3.875,-13.5625,-0.82,-1.32,9.95,0,0,0
5635,-3.25,3.375,-16.8125,-0.71,-1.32,9.84,0,0,0
5636,-3.4375,3.4375,-17.5625,-0.63,-1.29,9.64,0,0,0
5637,0.5625,2.6875,-17.1875,-0.58,-1.23,9.6,0,0,0
5638,2.8125,2.0625,-16.5,-0.6,-1.15,9.68,0,0,0
5639,2.75,0.125,-14.6875,-0.66,-1.16,9.61,0,0,0
5640,2.3125,2.8125,-14.5,-0.72,-1.17,9.57,0,0,0
5641,2.1875,4.1875,-15.25,-0.84,-1.28,9.55,0,0,0
5642,1.125,7.0625,-16.6875,-0.85,-1.27,9.66,0,0,0
5643,-0.625,7.4375,-17.5,-0.92,-1.2,9.84,0,0,0
5644,-3.125,5.375,-18.125,-0.77,-1.16,9.68,0,0,0
5645,-1.3125,4.625,-17.125,-0.69,-1.23,9.42,0,0,0
5646,6.3125,6,-14.4375,-0.74,-1.26,9.44,0,0,0
5647,8.3125,7.75,-13.875,-0.8,-1.24,9.46,0,0,0
5648,5.5625,9.125,-14.8125,-0.85,-1.34,9.7,0,0,0
5649,-0.6875,9.4375,-19,-0.88,-1.36,9.7,0,0,0
5650,-2.875,8.375,-21.375,-0.73,-1.37,9.48,0,0,0
5651,-1.6875,8.9375,-24.125,-0.54,-1.23,9.3,0,0,0
5652,0.9375,11.0625,-24.0625,-0.51,-1.09,9.43,0,0,0
5653,3.8125,14.5625,-22.5625,-0.78,-0.9,9.67,0,0,0
5654,1.4375,14.75,-21.5,-1.19,-0.79,9.94,0,0,0
5655,-0.75,13.625,-21.4375,-1.22,-0.76,9.95,0,0,0
5656,-2.6875,10.375,-21.1875,-0.94,-0.69,9.81,0,0,0
5657,1.75,11.8125,-18.625,-0.97,-0.69,9.76,0,0,0
5658,3.875,11.6875,-16.0625,-0.95,-0.55,9.89,0,0,0
5659,1.75,8.875,-11.125,-1.12,-0.52,10.28,0,0,0
5660,-2.1875,6.375,-9.1875,-1.16,-0.59,10.24,0,0,0
5661,-6.6875,1.125,-6.375,-1.11,-1.1,9.78,0,0,0
5662,-4.6875,0.25,-5.4375,-1.09,-1.18,9.64,0,0,0
5663,2.9375,1.0625,-6.4375,-1.12,-1.15,9.89,0,0,0
5664,4.5,1.5625,-7.4375,-1.12,-1.08,9.93,0,0,0
5665,1.8125,0.125,-9.625,-1.19,-0.91,9.94,0,0,0
5666,-0.375,-1.125,-10.5,-1.02,-0.84,9.84,0,0,0
5667,-1.5625,-1.9375,-9.8125,-1.07,-0.85,9.63,0,0,0
5668,0.9375,-0.375,-8.8125,-1.21,-0.76,9.61,0,0,0
5669,1.1875,1.875,-8.4375,-1.14,-0.68,9.82,0,0,0
5670,-0.375,2.625,-6.75,-1.21,-0.61,9.91,0,0,0
5671,-0.8125,2.1875,-5.9375,-1.21,-0.58,9.88,0,0,0
5672,-0.1875,2.1875,-3.625,-1.26,-0.54,9.87,0,0,0
5673,-0.25,0.75,0.3125,-1.28,-0.59,9.9,0,0,0
5674,-0.9375,0.875,2.1875,-1.35,-0.75,10.02,0,0,0
5675,-1.0625,-0.4375,4.125,-1.43,-0.87,9.83,0,0,0
5676,0.75,-2.25,5.1875,-1.36,-0.93,9.81,0,0,0
5677,5.25,-3.75,7.25,-1.25,-0.83,9.79,0,0,0
5678,4.625,-5.1875,8.625,-1.19,-0.83,9.83,0,0,0
5679,1.6875,-6,9.125,-1.14,-0.74,9.91,0,0,0
5680,-7.625,-8.125,8.9375,-1.08,-0.7,9.82,0,0,0
5681,-10.5,-8.375,9,-0.8,-0.81,9.47,0,0,0
5682,-6.125,-4.8125,10.375,-0.45,-0.88,9.14,0,0,0
5683,-1.3125,-1.625,11.625,-0.43,-0.87,9.18,0,0,0
5684,4.125,4.5625,13,-0.64,-0.89,9.61,0,0,0
