Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2802,0.004363323,0.009817477,0.086175632,-0.36,-0.68,9.4,0,0,0
2803,0.005454154,0.006544985,0.082903139,-0.39,-0.31,9.39,0,0,0
2804,0.015271631,0.002181662,0.074176493,-0.34,-0.34,9.4,0,0,0
2805,0.018544123,-0.002181662,0.071994832,-0.34,-0.21,9.4,0,0,0
2806,0.017453293,-0.005454154,0.062177355,-0.33,-0.39,9.4,0,0,0
2807,0.011999139,0.002181662,0.003272492,-0.3,-0.3,9.42,0,0,0
2808,0.0141808,-0.001090831,-0.030543262,-0.32,-0.31,9.4,0,0,0
2809,0.013089969,-0.003272492,-0.013089969,-0.35,-0.25,9.39,0,0,0
2810,0.013089969,-0.005454154,-0.026179939,-0.36,-0.48,9.4,0,0,0
2811,0.010908308,-0.006544985,-0.008726646,-0.3,-0.61,9.42,0,0,0
2812,0.011999139,-0.006544985,-0.0141808,-0.32,-0.46,9.41,0,0,0
2813,0.013089969,-0.007635815,-0.044724062,-0.32,-0.76,9.39,0,0,0
2814,0.007635815,0.002181662,-0.025089108,-0.32,-0.22,9.41,0,0,0
2815,0.010908308,0.005454154,-0.019634954,-0.39,-0.4,9.41,0,0,0
2816,0.007635815,0.001090831,-0.017453293,-0.26,-0.06,9.38,0,0,0
2817,0.006544985,0.005454154,-0.032724923,-0.21,0,9.39,0,0,0
2818,0.002181662,0,-0.044724062,-0.33,-0.4,9.41,0,0,0
2819,0.004363323,0.002181662,-0.050178216,-0.31,-0.4,9.39,0,0,0
2820,0.003272492,0.004363323,-0.035997416,-0.41,-0.59,9.42,0,0,0
2821,0.003272492,0.006544985,-0.049087385,-0.34,-0.47,9.39,0,0,0
2822,0.001090831,0.008726646,-0.025089108,-0.37,-0.34,9.38,0,0,0
2823,-0.004363323,0.003272492,-0.031634093,-0.32,-0.18,9.33,0,0,0
2824,-0.001090831,0.001090831,-0.046905724,-0.43,-0.59,9.39,0,0,0
2825,-0.006544985,0,-0.081812309,-0.29,-0.3,9.42,0,0,0
2826,0,-0.001090831,-0.057814031,-0.36,-0.34,9.42,0,0,0
2827,-0.004363323,0.005454154,-0.040360739,-0.35,-0.19,9.41,0,0,0
2828,-0.001090831,0.004363323,-0.018544123,-0.42,-0.49,9.41,0,0,0
2829,-0.001090831,-0.001090831,-0.031634093,-0.33,-0.29,9.37,0,0,0
2830,-0.001090831,0,-0.033815754,-0.27,-0.5,9.41,0,0,0
2831,-0.002181662,0.003272492,-0.039269908,-0.32,-0.44,9.4,0,0,0
2832,0.001090831,0.010908308,-0.022907446,-0.27,-0.34,9.4,0,0,0
2833,-0.003272492,0.009817477,-0.026179939,-0.35,-0.33,9.41,0,0,0
2834,0.003272492,0.005454154,-0.031634093,-0.39,-0.34,9.42,0,0,0
2835,-0.001090831,0.001090831,-0.031634093,-0.35,-0.56,9.44,0,0,0
2836,-0.002181662,0,-0.034906585,-0.34,-0.22,9.41,0,0,0
2837,-0.004363323,0.001090831,-0.031634093,-0.39,-0.53,9.42,0,0,0
2838,-0.004363323,0.005454154,-0.053450708,-0.22,-0.22,9.39,0,0,0
2839,-0.005454154,0.007635815,-0.006544985,-0.29,-0.43,9.41,0,0,0
2840,-0.001090831,0.005454154,-0.025089108,-0.27,-0.25,9.42,0,0,0
2841,0,0,-0.004363323,-0.38,-0.62,9.4,0,0,0
2842,-0.004363323,-0.002181662,-0.035997416,-0.4,-0.26,9.37,0,0,0
2843,-0.004363323,-0.003272492,-0.076358155,-0.54,-0.39,9.41,0,0,0
2844,-0.001090831,-0.002181662,-0.127627202,-0.26,-0.03,9.39,0,0,0
2845,-0.004363323,-0.001090831,-0.095993109,-0.22,-0.17,9.41,0,0,0
2846,-0.007635815,0.001090831,-0.056723201,-0.39,-0.24,9.42,0,0,0
2847,-0.008726646,-0.001090831,-0.037088247,-0.3,-0.31,9.43,0,0,0
2848,-0.005454154,-0.004363323,-0.035997416,-0.33,0.14,9.43,0,0,0
2849,-0.005454154,-0.008726646,0.040360739,-0.37,-0.23,9.41,0,0,0
2850,-0.007635815,-0.005454154,0.019634954,-0.39,-0.19,9.4,0,0,0
2851,-0.005454154,-0.005454154,0.026179939,-0.35,-0.25,9.38,0,0,0
2852,-0.007635815,-0.005454154,-0.038179077,-0.32,-0.43,9.4,0,0,0
2853,-0.007635815,-0.008726646,-0.068722339,-0.37,-0.48,9.41,0,0,0
2854,-0.010908308,-0.007635815,-0.091629786,-0.28,-0.33,9.39,0,0,0
2855,-0.010908308,0.001090831,-0.085084801,-0.34,-0.39,9.42,0,0,0
2856,-0.015271631,0,-0.080721478,-0.33,-0.16,9.39,0,0,0
2857,-0.015271631,0,-0.09708394,-0.34,0.08,9.4,0,0,0
2858,-0.013089969,-0.003272492,-0.082903139,-0.31,-0.11,9.38,0,0,0
2859,-0.013089969,-0.002181662,-0.045814893,-0.22,-0.32,9.39,0,0,0
2860,-0.010908308,-0.003272492,-0.017453293,-0.29,-0.44,9.42,0,0,0
2861,-0.015271631,-0.002181662,-0.007635815,-0.34,-0.31,9.4,0,0,0
2862,-0.013089969,0.001090831,-0.025089108,-0.36,-0.15,9.41,0,0,0
2863,-0.011999139,-0.003272492,-0.043633231,-0.45,-0.34,9.39,0,0,0
2864,-0.011999139,0,-0.11126474,-0.33,-0.17,9.41,0,0,0
2865,-0.0141808,-0.004363323,-0.103628924,-0.21,-0.14,9.39,0,0,0
2866,-0.015271631,0.001090831,-0.08399397,-0.33,-0.32,9.41,0,0,0
2867,-0.0141808,-0.004363323,-0.109083078,-0.33,-0.14,9.41,0,0,0
2868,-0.011999139,0.001090831,-0.106901417,-0.34,-0.16,9.41,0,0,0
2869,-0.010908308,0.001090831,-0.087266463,-0.27,-0.21,9.39,0,0,0
2870,-0.011999139,0.005454154,-0.04145157,-0.25,-0.33,9.38,0,0,0
2871,-0.0141808,0.002181662,-0.021816616,-0.21,-0.18,9.37,0,0,0
2872,-0.013089969,0.003272492,0.021816616,-0.26,-0.23,9.4,0,0,0
2873,-0.011999139,0.005454154,0,-0.23,-0.46,9.42,0,0,0
2874,-0.010908308,0,-0.019634954,-0.41,-0.43,9.39,0,0,0
2875,-0.009817477,-0.002181662,-0.047996554,-0.39,-0.16,9.39,0,0,0
2876,-0.009817477,0.002181662,-0.050178216,-0.36,-0.38,9.4,0,0,0
2877,-0.011999139,0.001090831,-0.031634093,-0.38,-0.35,9.42,0,0,0
2878,-0.009817477,-0.002181662,-0.047996554,-0.29,-0.66,9.38,0,0,0
2879,-0.005454154,0.002181662,-0.031634093,-0.28,-0.48,9.4,0,0,0
2880,-0.006544985,0.001090831,-0.022907446,-0.41,-0.52,9.4,0,0,0
2881,-0.004363323,0.001090831,-0.042542401,-0.31,-0.21,9.39,0,0,0
2882,-0.002181662,0.003272492,-0.026179939,-0.33,-0.29,9.4,0,0,0
2883,0,-0.001090831,-0.02727077,-0.4,-0.5,9.42,0,0,0
2884,0.001090831,-0.001090831,-0.032724923,-0.34,-0.22,9.4,0,0,0
2885,0.006544985,-0.001090831,-0.046905724,-0.34,-0.23,9.38,0,0,0
2886,0.003272492,-0.001090831,-0.057814031,-0.29,-0.16,9.39,0,0,0
2887,0.001090831,0,-0.02727077,-0.42,-0.38,9.42,0,0,0
2888,0.003272492,-0.002181662,-0.022907446,-0.33,-0.19,9.41,0,0,0
2889,0.005454154,-0.002181662,-0.009817477,-0.39,-0.3,9.41,0,0,0
2890,0.004363323,-0.002181662,-0.008726646,-0.33,-0.45,9.4,0,0,0
2891,0.004363323,0,-0.029452431,-0.32,-0.31,9.41,0,0,0
2892,0.002181662,0.004363323,-0.050178216,-0.39,-0.25,9.4,0,0,0
2893,0.003272492,0.002181662,-0.078539816,-0.33,-0.3,9.41,0,0,0
2894,0.003272492,0,-0.062177355,-0.34,-0.42,9.39,0,0,0
2895,0.005454154,0.001090831,-0.053450708,-0.35,-0.24,9.39,0,0,0
2896,0.003272492,0.001090831,-0.052359878,-0.33,-0.33,9.4,0,0,0
2897,0.002181662,-0.001090831,-0.089448124,-0.34,-0.32,9.4,0,0,0
2898,0.002181662,-0.007635815,-0.094902278,-0.42,-0.45,9.39,0,0,0
2899,0,-0.003272492,-0.112355571,-0.27,-0.22,9.4,0,0,0
2900,0.001090831,0.001090831,-0.065449847,-0.32,-0.39,9.37,0,0,0
2901,0,0.006544985,-0.038179077,-0.31,-0.39,9.4,0,0,0
2902,0,0.003272492,-0.034906585,-0.38,-0.4,9.42,0,0,0
2903,-0.001090831,0.002181662,-0.032724923,-0.4,-0.38,9.39,0,0,0
2904,0,0,-0.049087385,-0.35,-0.34,9.39,0,0,0
2905,-0.002181662,-0.002181662,-0.066540678,-0.45,-0.38,9.41,0,0,0
2906,-0.002181662,-0.004363323,-0.101447263,-0.44,-0.42,9.4,0,0,0
2907,0.001090831,-0.002181662,-0.094902278,-0.29,-0.26,9.37,0,0,0
2908,-0.002181662,0.004363323,-0.086175632,-0.3,-0.54,9.39,0,0,0
2909,-0.002181662,0.005454154,-0.074176493,-0.24,-0.38,9.43,0,0,0
2910,-0.001090831,0.001090831,-0.066540678,-0.34,-0.3,9.41,0,0,0
2911,-0.003272492,0,-0.058904862,-0.34,-0.2,9.37,0,0,0
2912,0.003272492,-0.004363323,-0.040360739,-0.42,-0.16,9.39,0,0,0
2913,-0.003272492,0,-0.074176493,-0.36,-0.27,9.38,0,0,0
2914,-0.003272492,0,-0.095993109,-0.29,-0.1,9.4,0,0,0
2915,-0.001090831,-0.003272492,-0.112355571,-0.24,0.1,9.38,0,0,0
2916,0,-0.004363323,-0.135263017,-0.18,0.08,9.39,0,0,0
2917,-0.005454154,-0.003272492,-0.090538955,-0.24,-0.13,9.4,0,0,0
2918,-0.002181662,-0.004363323,-0.092720617,-0.24,-0.36,9.4,0,0,0
2919,-0.005454154,-0.002181662,-0.080721478,-0.31,-0.41,9.39,0,0,0
2920,-0.004363323,-0.001090831,-0.053450708,-0.37,-0.25,9.4,0,0,0
2921,-0.001090831,0,-0.040360739,-0.39,-0.45,9.43,0,0,0
2922,0,-0.006544985,-0.047996554,-0.38,-0.35,9.4,0,0,0
2923,-0.003272492,-0.011999139,-0.057814031,-0.43,-0.33,9.42,0,0,0
2924,-0.001090831,-0.007635815,-0.064359016,-0.29,-0.44,9.42,0,0,0
2925,-0.001090831,-0.006544985,-0.054541539,-0.33,-0.57,9.39,0,0,0
2926,-0.009817477,-0.002181662,-0.022907446,-0.25,-0.31,9.4,0,0,0
2927,-0.006544985,-0.003272492,0.003272492,-0.36,-0.48,9.39,0,0,0
2928,-0.004363323,-0.004363323,0.005454154,-0.46,-0.48,9.4,0,0,0
2929,0,-0.004363323,0.013089969,-0.45,-0.43,9.41,0,0,0
2930,-0.002181662,-0.007635815,-0.054541539,-0.44,-0.24,9.41,0,0,0
2931,-0.001090831,-0.006544985,-0.054541539,-0.46,-0.33,9.42,0,0,0
2932,0.003272492,-0.013089969,-0.066540678,-0.41,-0.22,9.4,0,0,0
2933,0.007635815,-0.007635815,-0.074176493,-0.35,-0.29,9.36,0,0,0
2934,0.003272492,-0.009817477,-0.090538955,-0.29,-0.37,9.39,0,0,0
2935,0.005454154,-0.007635815,-0.082903139,-0.41,-0.47,9.39,0,0,0
2936,0.007635815,-0.009817477,-0.09708394,-0.31,-0.27,9.4,0,0,0
2937,0.009817477,-0.006544985,-0.11126474,-0.3,-0.51,9.4,0,0,0
2938,0.005454154,-0.002181662,-0.103628924,-0.3,-0.43,9.4,0,0,0
2939,0.007635815,-0.002181662,-0.089448124,-0.32,-0.26,9.38,0,0,0
2940,0.008726646,-0.004363323,-0.093811447,-0.42,-0.34,9.41,0,0,0
2941,0.005454154,-0.005454154,-0.105810586,-0.27,-0.02,9.37,0,0,0
2942,0.006544985,-0.001090831,-0.106901417,-0.27,-0.18,9.42,0,0,0
2943,0.010908308,-0.003272492,-0.09708394,-0.26,-0.17,9.42,0,0,0
2944,0.008726646,-0.005454154,-0.095993109,-0.27,-0.22,9.39,0,0,0
2945,0.002181662,-0.001090831,-0.067631509,-0.23,-0.39,9.39,0,0,0
2946,0.003272492,0.001090831,-0.054541539,-0.29,-0.22,9.41,0,0,0
2947,-0.002181662,-0.002181662,-0.05563237,-0.34,-0.2,9.38,0,0,0
2948,-0.001090831,-0.003272492,-0.076358155,-0.41,-0.3,9.39,0,0,0
2949,-0.002181662,0,-0.076358155,-0.29,-0.26,9.39,0,0,0
2950,-0.006544985,-0.001090831,-0.057814031,-0.28,-0.19,9.42,0,0,0
2951,-0.001090831,-0.003272492,0.003272492,-0.21,-0.48,9.43,0,0,0
2952,-0.002181662,0.001090831,0.049087385,-0.25,-0.54,9.4,0,0,0
2953,-0.009817477,0.002181662,0.010908308,-0.32,-0.5,9.39,0,0,0
2954,-0.009817477,0,-0.011999139,-0.3,-0.3,9.4,0,0,0
2955,-0.009817477,0.001090831,-0.026179939,-0.41,-0.32,9.38,0,0,0
2956,-0.007635815,0.004363323,-0.044724062,-0.35,-0.19,9.4,0,0,0
2957,-0.008726646,0.005454154,-0.018544123,-0.33,-0.19,9.4,0,0,0
2958,-0.010908308,0.004363323,-0.005454154,-0.33,-0.22,9.4,0,0,0
2959,-0.013089969,-0.004363323,-0.078539816,-0.31,-0.35,9.41,0,0,0
2960,-0.010908308,0.001090831,-0.064359016,-0.32,-0.23,9.39,0,0,0
2961,-0.010908308,0.001090831,-0.08399397,-0.43,-0.33,9.39,0,0,0
2962,-0.011999139,0,-0.106901417,-0.32,-0.25,9.39,0,0,0
2963,-0.009817477,0.005454154,-0.082903139,-0.2,-0.19,9.37,0,0,0
2964,-0.013089969,0.002181662,-0.026179939,-0.29,-0.43,9.41,0,0,0
2965,-0.011999139,0.002181662,-0.047996554,-0.3,-0.37,9.42,0,0,0
2966,-0.010908308,0.004363323,-0.049087385,-0.33,-0.57,9.36,0,0,0
2967,-0.010908308,0.004363323,-0.0283616,-0.37,-0.57,9.41,0,0,0
2968,-0.013089969,-0.002181662,-0.042542401,-0.32,-0.42,9.38,0,0,0
2969,-0.017453293,0.002181662,-0.04145157,-0.43,-0.34,9.41,0,0,0
2970,-0.013089969,0.006544985,-0.031634093,-0.38,-0.05,9.39,0,0,0
2971,-0.013089969,0.001090831,-0.033815754,-0.38,-0.02,9.42,0,0,0
2972,-0.009817477,-0.002181662,-0.020725785,-0.26,-0.03,9.43,0,0,0
2973,-0.011999139,0,0.026179939,-0.25,-0.24,9.4,0,0,0
2974,-0.011999139,-0.004363323,0.061086524,-0.29,-0.51,9.38,0,0,0
2975,-0.010908308,0,0.053450708,-0.34,-0.59,9.39,0,0,0
2976,-0.010908308,0.001090831,0.043633231,-0.46,-0.33,9.39,0,0,0
2977,-0.015271631,-0.004363323,0.006544985,-0.39,-0.33,9.39,0,0,0
2978,-0.011999139,-0.004363323,-0.003272492,-0.36,-0.33,9.4,0,0,0
2979,-0.008726646,-0.004363323,0,-0.33,-0.48,9.41,0,0,0
2980,-0.010908308,-0.004363323,0.011999139,-0.37,-0.45,9.41,0,0,0
2981,-0.010908308,0.001090831,0.023998277,-0.44,-0.27,9.39,0,0,0
2982,-0.015271631,-0.003272492,0.005454154,-0.35,-0.13,9.4,0,0,0
2983,-0.011999139,-0.005454154,0.015271631,-0.36,-0.23,9.37,0,0,0
2984,-0.011999139,-0.004363323,-0.004363323,-0.33,-0.31,9.4,0,0,0
2985,-0.007635815,0.001090831,-0.002181662,-0.33,-0.28,9.4,0,0,0
2986,-0.010908308,-0.002181662,-0.015271631,-0.29,-0.23,9.4,0,0,0
2987,-0.009817477,0.001090831,-0.035997416,-0.36,-0.21,9.42,0,0,0
2988,-0.013089969,-0.001090831,-0.040360739,-0.33,-0.22,9.39,0,0,0
2989,-0.009817477,-0.003272492,-0.019634954,-0.34,-0.27,9.4,0,0,0
2990,-0.010908308,0.001090831,-0.006544985,-0.35,-0.28,9.4,0,0,0
2991,-0.008726646,0.002181662,0.010908308,-0.41,-0.26,9.44,0,0,0
2992,-0.009817477,0.001090831,0.005454154,-0.32,-0.19,9.39,0,0,0
2993,-0.008726646,0,0.004363323,-0.33,-0.29,9.43,0,0,0
2994,-0.005454154,-0.002181662,-0.008726646,-0.33,-0.16,9.39,0,0,0
2995,-0.007635815,-0.003272492,-0.006544985,-0.27,-0.37,9.39,0,0,0
2996,-0.007635815,-0.001090831,0.019634954,-0.31,-0.33,9.38,0,0,0
2997,-0.008726646,-0.002181662,0.021816616,-0.28,-0.56,9.44,0,0,0
2998,-0.008726646,0.003272492,0.033815754,-0.31,-0.42,9.4,0,0,0
2999,-0.006544985,0,0.071994832,-0.38,-0.62,9.37,0,0,0
3000,-0.008726646,-0.001090831,0.086175632,-0.43,-0.44,9.37,0,0,0
3001,-0.010908308,0.002181662,0.086175632,-0.41,-0.42,9.39,0,0,0
3002,-0.004363323,-0.004363323,0.085084801,-0.42,-0.36,9.41,0,0,0
3003,-0.004363323,-0.005454154,0.073085662,-0.39,-0.39,9.39,0,0,0
3004,-0.004363323,-0.007635815,0.037088247,-0.32,-0.43,9.38,0,0,0
3005,-0.008726646,0.003272492,0.042542401,-0.27,-0.5,9.39,0,0,0
3006,-0.008726646,0.003272492,0.063268185,-0.16,-0.18,9.39,0,0,0
3007,-0.008726646,0.005454154,0.071994832,-0.38,-0.49,9.41,0,0,0
3008,-0.008726646,0.001090831,0.018544123,-0.38,-0.41,9.43,0,0,0
3009,-0.008726646,0.002181662,0.004363323,-0.33,-0.38,9.42,0,0,0
3010,-0.007635815,0,0.022907446,-0.28,-0.21,9.37,0,0,0
3011,-0.002181662,0.005454154,0.022907446,-0.41,-0.25,9.38,0,0,0
3012,-0.001090831,-0.009817477,-0.034906585,-0.4,-0.24,9.37,0,0,0
3013,-0.002181662,-0.004363323,-0.046905724,-0.34,-0.26,9.41,0,0,0
3014,0.002181662,-0.002181662,-0.040360739,-0.29,-0.31,9.39,0,0,0
3015,0.002181662,0.002181662,-0.006544985,-0.29,-0.62,9.41,0,0,0
3016,-0.003272492,-0.002181662,0.021816616,-0.28,-0.33,9.42,0,0,0
3017,-0.004363323,0.001090831,0.042542401,-0.39,-0.49,9.38,0,0,0
3018,0,0,0.019634954,-0.4,-0.42,9.39,0,0,0
3019,-0.001090831,-0.001090831,-0.002181662,-0.35,-0.34,9.41,0,0,0
3020,-0.003272492,-0.003272492,0.006544985,-0.28,-0.26,9.42,0,0,0
3021,-0.003272492,0.002181662,0.0283616,-0.35,-0.22,9.39,0,0,0
3022,0.001090831,-0.004363323,0.057814031,-0.45,-0.42,9.4,0,0,0
3023,0.005454154,-0.011999139,-0.001090831,-0.31,-0.16,9.41,0,0,0
3024,0.002181662,-0.006544985,-0.002181662,-0.21,-0.22,9.4,0,0,0
3025,0.003272492,-0.006544985,-0.002181662,-0.19,-0.35,9.43,0,0,0
3026,0.003272492,0,0.039269908,-0.35,-0.41,9.41,0,0,0
3027,0.001090831,0.002181662,0.053450708,-0.41,-0.56,9.39,0,0,0
3028,0.002181662,-0.003272492,0.017453293,-0.41,-0.46,9.39,0,0,0
3029,0.004363323,-0.006544985,-0.0141808,-0.32,-0.57,9.41,0,0,0
3030,0.008726646,-0.001090831,0.011999139,-0.27,-0.34,9.41,0,0,0
3031,0.009817477,-0.004363323,0.023998277,-0.26,-0.32,9.4,0,0,0
3032,0.006544985,-0.001090831,0.067631509,-0.29,-0.43,9.4,0,0,0
3033,0.006544985,-0.002181662,0.078539816,-0.33,-0.22,9.41,0,0,0
3034,0.005454154,-0.001090831,0.090538955,-0.39,-0.3,9.43,0,0,0
3035,0.008726646,-0.004363323,0.067631509,-0.4,-0.33,9.38,0,0,0
3036,0.003272492,-0.001090831,0.049087385,-0.37,-0.44,9.4,0,0,0
3037,0.003272492,-0.006544985,0.023998277,-0.43,-0.42,9.41,0,0,0
3038,0.002181662,-0.007635815,-0.0141808,-0.29,-0.19,9.42,0,0,0
3039,0.002181662,-0.003272492,-0.015271631,-0.35,-0.33,9.4,0,0,0
3040,0.003272492,-0.003272492,0.001090831,-0.28,-0.33,9.4,0,0,0
3041,0.004363323,0,0.017453293,-0.36,-0.54,9.4,0,0,0
3042,0.007635815,-0.001090831,0.0283616,-0.38,-0.44,9.35,0,0,0
3043,0.005454154,-0.001090831,0.026179939,-0.33,-0.26,9.39,0,0,0
3044,0.004363323,-0.003272492,0.010908308,-0.35,-0.38,9.41,0,0,0
3045,0.001090831,-0.006544985,0.007635815,-0.28,-0.34,9.41,0,0,0
3046,0.002181662,0,0.004363323,-0.3,-0.37,9.39,0,0,0
3047,0.001090831,0,0.018544123,-0.35,-0.5,9.42,0,0,0
3048,0.003272492,0.002181662,0.033815754,-0.35,-0.55,9.42,0,0,0
3049,0.001090831,-0.002181662,0.040360739,-0.3,-0.31,9.39,0,0,0
3050,0.006544985,0.001090831,0.066540678,-0.27,-0.17,9.38,0,0,0
3051,0.002181662,-0.005454154,0.030543262,-0.34,-0.32,9.41,0,0,0
3052,0.004363323,-0.001090831,0.037088247,-0.34,-0.46,9.41,0,0,0
3053,0.006544985,0,0.045814893,-0.21,-0.53,9.38,0,0,0
3054,0.002181662,0.002181662,0.106901417,-0.35,-0.59,9.43,0,0,0
3055,0.005454154,0.004363323,0.142898833,-0.36,-0.62,9.39,0,0,0
3056,-0.001090831,0.002181662,0.123263878,-0.45,-0.57,9.41,0,0,0
3057,-0.011999139,-0.006544985,0.016362462,-0.41,-0.4,9.38,0,0,0
3058,-0.015271631,-0.003272492,-0.02727077,-0.34,-0.55,9.37,0,0,0
3059,-0.009817477,0.001090831,0.008726646,-0.26,-0.33,9.39,0,0,0
3060,-0.009817477,0,0.02727077,-0.35,-0.55,9.41,0,0,0
3061,-0.005454154,0,0.025089108,-0.42,-0.37,9.41,0,0,0
3062,-0.008726646,-0.001090831,0.0141808,-0.38,-0.39,9.41,0,0,0
3063,-0.011999139,-0.002181662,0.006544985,-0.35,-0.36,9.41,0,0,0
3064,-0.008726646,0.004363323,0.038179077,-0.41,-0.25,9.37,0,0,0
3065,-0.007635815,0.004363323,0.040360739,-0.45,0,9.37,0,0,0
3066,0.003272492,-0.001090831,-0.062177355,-0.36,0.03,9.43,0,0,0
3067,0.008726646,0.007635815,-0.070904001,-0.24,-0.04,9.39,0,0,0
3068,0.011999139,-0.003272492,-0.042542401,-0.33,-0.19,9.39,0,0,0
3069,0.002181662,0.002181662,-0.018544123,-0.37,-0.43,9.39,0,0,0
3070,-0.006544985,-0.002181662,-0.046905724,-0.3,-0.45,9.4,0,0,0
3071,-0.003272492,0.001090831,-0.05563237,-0.27,-0.21,9.39,0,0,0
3072,-0.013089969,-0.002181662,-0.068722339,-0.26,-0.23,9.4,0,0,0
3073,-0.010908308,0,-0.02727077,-0.38,-0.2,9.38,0,0,0
3074,-0.009817477,0.003272492,0.010908308,-0.3,-0.44,9.4,0,0,0
3075,-0.011999139,0.001090831,0.003272492,-0.33,-0.53,9.4,0,0,0
3076,-0.006544985,0,0.032724923,-0.37,-0.79,9.42,0,0,0
3077,-0.023998277,0.010908308,0.05563237,-0.28,-0.7,9.39,0,0,0
3078,-0.030543262,0.007635815,0.051269047,-0.33,-0.7,9.4,0,0,0
3079,-0.037088247,0.007635815,0.078539816,-0.33,-0.74,9.45,0,0,0
3080,-0.031634093,0.009817477,0.094902278,-0.37,-0.67,9.46,0,0,0
3081,-0.050178216,0.003272492,0.095993109,-0.37,-0.44,9.31,0,0,0
3082,-0.002181662,-0.001090831,0.058904862,-0.53,-0.14,9.33,0,0,0
3083,-0.002181662,-0.009817477,-0.013089969,-0.6,-0.23,9.46,0,0,0
3084,0.003272492,-0.0141808,-0.106901417,-0.3,0.02,9.36,0,0,0
3085,0.001090831,-0.009817477,-0.145080494,-0.24,-0.49,9.33,0,0,0
3086,-0.026179939,-0.009817477,-0.122173048,-0.3,-0.65,9.48,0,0,0
3087,-0.016362462,0.003272492,-0.088357293,-0.41,-0.51,9.42,0,0,0
3088,-0.034906585,0.009817477,-0.081812309,-0.39,-0.44,9.36,0,0,0
3089,-0.034906585,0.002181662,-0.103628924,-0.25,-0.11,9.42,0,0,0
3090,-0.021816616,-0.001090831,-0.064359016,-0.4,-0.27,9.41,0,0,0
3091,-0.009817477,-0.002181662,-0.075267324,-0.41,-0.06,9.34,0,0,0
3092,0,-0.001090831,-0.114537232,-0.34,-0.16,9.45,0,0,0
3093,-0.005454154,-0.002181662,-0.135263017,-0.25,-0.51,9.38,0,0,0
3094,-0.007635815,0,-0.104719755,-0.28,-0.48,9.41,0,0,0
3095,-0.011999139,0.002181662,-0.0283616,-0.35,-0.6,9.38,0,0,0
3096,-0.019634954,0.008726646,-0.009817477,-0.41,-0.57,9.42,0,0,0
3097,-0.031634093,0.004363323,-0.0283616,-0.45,-0.27,9.38,0,0,0
3098,-0.006544985,0.001090831,-0.046905724,-0.33,-0.22,9.41,0,0,0
3099,0.005454154,-0.001090831,-0.068722339,-0.24,-0.1,9.41,0,0,0
3100,-0.005454154,0.003272492,-0.042542401,-0.3,-0.29,9.43,0,0,0
3101,0.0283616,-0.003272492,-0.071994832,-0.3,-0.26,9.41,0,0,0
3102,0.023998277,-0.002181662,-0.066540678,-0.23,-0.46,9.43,0,0,0
3103,0.018544123,0.001090831,-0.0141808,-0.41,-0.69,9.43,0,0,0
3104,-0.009817477,-0.001090831,-0.004363323,-0.33,-0.65,9.4,0,0,0
3105,-0.032724923,-0.001090831,-0.019634954,-0.34,-0.58,9.38,0,0,0
3106,-0.018544123,0.006544985,0.067631509,-0.42,-0.41,9.36,0,0,0
3107,-0.025089108,0.003272492,0.092720617,-0.36,-0.3,9.42,0,0,0
3108,-0.004363323,-0.003272492,0.073085662,-0.4,-0.34,9.4,0,0,0
3109,-0.010908308,-0.008726646,0.016362462,-0.33,-0.42,9.46,0,0,0
3110,-0.018544123,-0.007635815,-0.003272492,-0.33,-0.35,9.36,0,0,0
3111,-0.026179939,-0.003272492,0.023998277,-0.31,-0.66,9.35,0,0,0
3112,-0.053450708,0,0.039269908,-0.36,-0.58,9.36,0,0,0
3113,-0.039269908,-0.001090831,0.045814893,-0.3,-0.07,9.35,0,0,0
3114,-0.010908308,-0.008726646,0.010908308,-0.26,-0.17,9.6,0,0,0
3115,-0.029452431,-0.004363323,0.059995693,-0.36,-0.32,9.28,0,0,0
3116,-0.044724062,-0.004363323,0.110173909,-0.38,-0.65,9.37,0,0,0
3117,-0.023998277,-0.007635815,0.109083078,-0.55,-0.83,9.44,0,0,0
3118,-0.008726646,-0.008726646,0.058904862,-0.32,-0.21,9.45,0,0,0
3119,0.002181662,-0.007635815,-0.038179077,-0.29,-0.31,9.42,0,0,0
3120,-0.008726646,-0.004363323,-0.008726646,-0.31,-0.35,9.42,0,0,0
3121,-0.011999139,-0.001090831,0.033815754,-0.29,-0.56,9.49,0,0,0
3122,-0.0283616,0.004363323,0.056723201,-0.44,-0.74,9.4,0,0,0
3123,-0.017453293,0.007635815,0.045814893,-0.36,-0.57,9.39,0,0,0
3124,-0.007635815,0.006544985,0.010908308,-0.35,-0.28,9.39,0,0,0
3125,-0.007635815,0.006544985,0.010908308,-0.37,-0.41,9.4,0,0,0
3126,-0.005454154,0.003272492,0.0141808,-0.3,-0.8,9.39,0,0,0
3127,-0.073085662,0.009817477,0.0283616,-0.24,-0.79,9.32,0,0,0
3128,-0.037088247,0.006544985,0.058904862,-0.27,-0.73,9.39,0,0,0
3129,-0.037088247,0.006544985,0.058904862,-0.46,-0.12,9.56,0,0,0
3130,0.052359878,-0.008726646,0.013089969,-0.3,0,9.35,0,0,0
