Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G),Timestamp
8726,-0.034906585,0.579231146,0.22362031,-1.28,-1.46,9.96,0,0,0,1743569318.0794387
8727,0.122173048,0.311977604,0.162533787,-1.48,-1.1,9.41,0,0,0,1743569318.0954747
8728,0.171260433,0.124354709,0.044724062,-1.3,-0.54,9.18,0,0,0,1743569318.108384
8729,0.107992247,0.206167018,-0.013089969,-1.1,-0.13,9.69,0,0,0,1743569318.1212928
8730,0.040360739,0.26507188,-0.018544123,-1.03,-0.02,9.91,0,0,0,1743569318.1362917
8731,-0.087266463,0.400334897,0.09817477,-0.81,-0.44,10.31,0,0,0,1743569318
8732,0.029452431,0.483238037,0.141808002,-0.44,0.14,11.88,0,0,0,1743569318.1620898
8733,0.150534648,0.314159265,0.158170463,-0.05,0.59,12.84,0,0,0,1743569318.1754496
8734,-0.135263017,-0.361064989,0.416697359,-0.81,-1.34,12.37,0,0,0,1743569318.1883478
8735,0.021816616,-0.703585855,0.397062405,-1.21,-1.57,11.34,0,0,0,1743569318.203794
8736,0.30652345,-0.837758041,0.200712864,-1.46,-0.93,9.98,0,0,0,1743569318.216887
8737,0.33488505,-0.563959515,0.034906585,-1.2,-0.42,9.67,0,0,0,1743569318.2306159
8738,0.151625479,-0.270526034,0.049087385,-1.05,-0.35,10.3,0,0,0,1743569318.245809
8739,-0.058904862,0.16689711,0.064359016,-0.85,-0.25,10.58,0,0,0,1743569318.258709
8740,-0.137444679,0.197440372,0.09708394,-0.78,-0.54,10.9,0,0,0,1743569318.271611
8741,-0.164715448,0.126536371,0.128718032,-0.85,-0.69,10.29,0,0,0,1743569318.2862961
8742,0.007635815,-0.029452431,0.065449847,-0.86,-0.62,9.94,0,0,0,1743569318.2994072
8743,0.118900555,-0.031634093,0.006544985,-0.88,-0.63,9.81,0,0,0,1743569318.3123062
8744,0.239982772,-0.075267324,-0.033815754,-0.96,-0.44,9.46,0,0,0,1743569318.325447
8745,0.124354709,-0.113446401,-0.016362462,-1,-0.48,8.72,0,0,0,1743569318.338347
8746,0.064359016,-0.02727077,0.001090831,-0.99,-0.42,8.61,0,0,0,1743569318.3540628
8747,-0.034906585,0.056723201,0.04145157,-1,-0.64,9.22,0,0,0,1743569318.3671095
8748,-0.118900555,0.245436926,0.104719755,-0.95,-0.52,9.5,0,0,0,1743569318.3813758
8749,-0.122173048,0.259617726,0.081812309,-0.94,-0.6,9.89,0,0,0,1743569318.3960772
8750,-0.162533787,0.22252948,0.094902278,-0.52,0,10.87,0,0,0,1743569318.408975
8751,-0.095993109,0.221438649,0.107992247,-0.77,-0.44,11.54,0,0,0,1743569318.4218729
8752,0.009817477,0.062177355,0.119991386,-1.03,-0.63,10.64,0,0,0,1743569318.436368
8753,0.319613419,-0.316340927,-0.015271631,-1.31,-0.59,9.69,0,0,0,1743569318.4496899
8754,0.329430896,-0.280343511,-0.023998277,-1.38,-0.58,9.51,0,0,0,1743569318.4625902
8755,0.239982772,-0.187622895,-0.001090831,-1.24,-0.44,9.87,0,0,0,1743569318.4760885
8756,-0.052359878,0.093811447,0.065449847,-1.02,-0.34,10.27,0,0,0,1743569318
8757,-0.109083078,0.157079633,0.073085662,-0.95,-0.31,10.6,0,0,0,1743569318.5052688
8758,-0.049087385,0.031634093,0.065449847,-0.94,-0.49,10.35,0,0,0,1743569318.5181704
8759,0.016362462,-0.04145157,0.040360739,-0.89,-0.34,10.18,0,0,0,1743569318.5340605
8760,0.093811447,-0.087266463,0.017453293,-0.96,-0.08,9.44,0,0,0,1743569318.5473514
8761,0.116718894,-0.149443817,0.016362462,-1.02,-0.2,9.04,0,0,0,1743569319
8762,0.063268185,-0.150534648,0.042542401,-1.11,-0.28,8.73,0,0,0,1743569318.573148
8763,-0.107992247,-0.017453293,0.140717171,-0.99,-0.38,8.44,0,0,0,1743569318.5868104
8764,-0.260708557,0.078539816,0.206167018,-0.91,-0.55,8.77,0,0,0,1743569318.6007938
8765,-0.297796804,0.199622033,0.20943951,-0.96,-0.54,9.11,0,0,0,1743569318.6136918
8766,-0.219256987,0.229074464,0.142898833,-1.06,-0.53,9.81,0,0,0,1743569318.6268716
8767,-0.295615142,0.154897971,0.177805418,-1.09,-0.68,9.81,0,0,0,1743569318.6411793
8768,-0.32070425,0.09817477,0.189804556,-1.14,-0.41,9.81,0,0,0,1743569318.656064
8769,-0.143989663,0.161442956,0.079630647,-1.11,-0.15,9.71,0,0,0,1743569318.668963
8770,-0.199622033,0.177805418,0.104719755,-1.09,-0.21,9.7,0,0,0,1743569318.6848042
8771,-0.235619449,0.261799388,0.167987941,-1.21,-0.65,9.93,0,0,0,1743569318.6977057
8772,-0.186532064,0.259617726,0.157079633,-1.18,-0.57,9.93,0,0,0,1743569318.710605
8773,-0.211621172,0.25089108,0.169078771,-1.12,-0.6,10.17,0,0,0,1743569318.723504
8774,-0.304341788,0.205076187,0.22252948,-1.01,-0.97,10.57,0,0,0,1743569318.7369912
8775,-0.208348679,0.142898833,0.164715448,-1,-0.98,10.79,0,0,0,1743569318.751372
8776,0,0.066540678,0.051269047,-1.14,-0.98,10.74,0,0,0,1743569318.7645283
8777,0.117809725,-0.210530341,0.019634954,-1.36,-0.68,9.26,0,0,0,1743569318.7774286
8778,-0.010908308,-0.147262156,0.082903139,-1.35,-0.74,9.14,0,0,0,1743569318.7924404
8779,-0.071994832,-0.02727077,0.099265601,-1.4,-0.71,9.22,0,0,0,1743569318.8065152
8780,-0.122173048,0.167987941,0.110173909,-1.43,-0.63,9.17,0,0,0,1743569318.8194153
8781,-0.162533787,0.201803695,0.136353848,-1.33,-0.61,9.09,0,0,0,1743569318.834915
8782,0.022907446,0.171260433,0.145080494,-0.52,-1.88,15.08,0,0,0,1743569318.8478107
8783,0.54323373,-1.922043839,-0.113446401,-0.3,0.05,10.17,0,0,0,1743569318.8607082
8784,0.71122167,-2.396555229,-0.101447263,-0.96,-0.82,9.71,0,0,0,1743569318.8736048
8785,0.928296996,-1.634064512,-0.077448986,-0.93,-0.41,11.5,0,0,0,1743569318.8868983
8786,0.436332313,-0.022907446,-0.136353848,-2.52,-0.62,9.92,0,0,0,1743569318.9012754
8787,-0.026179939,-0.016362462,-0.286888496,-0.85,-0.05,9.86,0,0,0,1743569318.9143915
8788,0.010908308,-0.016362462,-0.042542401,-0.67,-0.38,10,0,0,0,1743569318.9272873
8789,-0.045814893,-0.052359878,-0.090538955,-0.62,-0.35,9.9,0,0,0,1743569318.9423125
8790,-0.063268185,-0.076358155,-0.050178216,-0.26,-0.75,9.87,0,0,0,1743569318.9564927
8791,0.04145157,0.044724062,-0.001090831,-0.49,-0.47,9.94,0,0,0,1743569318.969403
8792,0.044724062,0.0283616,-0.008726646,-0.46,-0.46,9.87,0,0,0,1743569318.9849322
8793,0.057814031,-0.006544985,-0.017453293,-0.6,-0.5,9.95,0,0,0,1743569318.9978352
8794,0.051269047,-0.007635815,-0.020725785,-0.59,-0.49,9.94,0,0,0,1743569319.0107367
8795,0.031634093,-0.007635815,-0.017453293,-0.53,-0.45,9.94,0,0,0,1743569319.0236323
8796,0.0141808,-0.038179077,-0.017453293,-0.47,-0.46,9.94,0,0,0,1743569319.0368164
8797,0.015271631,-0.043633231,-0.017453293,-0.45,-0.44,9.9,0,0,0,1743569319.0507238
8798,0.016362462,-0.040360739,-0.017453293,-0.46,-0.46,9.9,0,0,0,1743569319.0636225
8799,0.022907446,-0.018544123,-0.008726646,-0.49,-0.41,9.96,0,0,0,1743569319.0767295
8800,0.023998277,-0.018544123,-0.0141808,-0.45,-0.39,9.93,0,0,0,1743569319.090711
8801,0.019634954,-0.026179939,-0.017453293,-0.4,-0.36,9.91,0,0,0,1743569319.1056154
8802,0.025089108,-0.034906585,-0.004363323,-0.51,-0.5,9.95,0,0,0,1743569319.1185188
8803,0.019634954,-0.035997416,-0.005454154,-0.47,-0.42,9.9,0,0,0,1743569319.1333098
8804,0.007635815,-0.037088247,-0.007635815,-0.49,-0.5,9.9,0,0,0,1743569319.1468089
8805,0.005454154,-0.033815754,-0.003272492,-0.42,-0.41,9.9,0,0,0,1743569319.1597211
8806,0.005454154,-0.025089108,-0.002181662,-0.44,-0.44,9.9,0,0,0,1743569319.1726213
8807,0.005454154,-0.010908308,0.003272492,-0.44,-0.43,9.91,0,0,0,1743569319.1862512
8808,0.002181662,-0.007635815,0.006544985,-0.43,-0.4,9.92,0,0,0,1743569319.2002034
8809,0.003272492,-0.004363323,0.008726646,-0.45,-0.4,9.92,0,0,0,1743569319.2144713
8810,0.004363323,0.001090831,0.013089969,-0.44,-0.44,9.92,0,0,0,1743569319.2273672
8811,0.006544985,0,0.010908308,-0.45,-0.42,9.91,0,0,0,1743569319.2426627
8812,-0.002181662,-0.011999139,0.015271631,-0.43,-0.41,9.9,0,0,0,1743569319.2564428
8813,-0.002181662,-0.010908308,0.030543262,-0.44,-0.41,9.93,0,0,0,1743569319.2693403
8814,-0.003272492,-0.004363323,0.037088247,-0.4,-0.43,9.91,0,0,0,1743569319.2846465
8815,-0.001090831,-0.004363323,0.038179077,-0.45,-0.43,9.93,0,0,0,1743569319.297543
8816,0.002181662,-0.010908308,0.026179939,-0.45,-0.41,9.93,0,0,0,1743569319.3104372
8817,0.001090831,-0.008726646,0.015271631,-0.46,-0.39,9.93,0,0,0,1743569319.3251386
8818,0,-0.013089969,0,-0.43,-0.44,9.91,0,0,0,1743569319.338035
8819,-0.005454154,-0.008726646,-0.002181662,-0.44,-0.46,9.9,0,0,0,1743569319.3542643
8820,0,-0.005454154,-0.003272492,-0.42,-0.41,9.92,0,0,0,1743569319.367164
8821,0.003272492,-0.002181662,0.001090831,-0.41,-0.41,9.92,0,0,0,1743569319.3827195
8822,0.004363323,-0.001090831,-0.002181662,-0.41,-0.42,9.9,0,0,0,1743569319.3962176
8823,0.001090831,0.001090831,-0.002181662,-0.44,-0.43,9.93,0,0,0,1743569319.4091213
8824,-0.001090831,-0.003272492,0.001090831,-0.46,-0.36,9.93,0,0,0,1743569319.4245682
8825,0,0,-0.001090831,-0.42,-0.42,9.91,0,0,0,1743569319.4374666
8826,0,-0.001090831,0.001090831,-0.42,-0.41,9.92,0,0,0,1743569319.4533548
8827,0,0,0,-0.41,-0.42,9.91,0,0,0,1743569319.4664662
8828,-0.001090831,-0.002181662,-0.001090831,-0.44,-0.4,9.91,0,0,0,1743569319.481181
8829,0.003272492,0.003272492,0.001090831,-0.44,-0.42,9.93,0,0,0,1743569319.4954093
8830,-0.001090831,-0.003272492,-0.005454154,-0.44,-0.42,9.93,0,0,0,1743569319.5083053
8831,-0.002181662,0,-0.006544985,-0.41,-0.42,9.95,0,0,0,1743569319.5240915
8832,0,-0.002181662,-0.017453293,-0.44,-0.39,9.93,0,0,0,1743569320
8833,0.002181662,-0.003272492,-0.0141808,-0.43,-0.4,9.92,0,0,0,1743569319.5524316
8834,0.003272492,-0.002181662,-0.008726646,-0.43,-0.43,9.93,0,0,0,1743569319.5658963
8835,0,-0.003272492,-0.003272492,-0.44,-0.4,9.95,0,0,0,1743569319.5800292
8836,-0.001090831,0,-0.001090831,-0.43,-0.42,9.95,0,0,0,1743569319.5948293
8837,0,0.002181662,-0.001090831,-0.42,-0.4,9.9,0,0,0,1743569319.607725
8838,-0.001090831,-0.002181662,0,-0.43,-0.41,9.92,0,0,0,1743569319.6237319
8839,0.002181662,-0.001090831,0,-0.45,-0.41,9.9,0,0,0,1743569319.6366286
8840,-0.001090831,-0.004363323,-0.001090831,-0.45,-0.43,9.89,0,0,0,1743569319.6518636
8841,-0.002181662,-0.008726646,-0.004363323,-0.42,-0.41,9.94,0,0,0,1743569319.6656103
8842,-0.002181662,-0.009817477,-0.010908308,-0.42,-0.43,9.93,0,0,0,1743569319.6795084
8843,0,-0.008726646,-0.0141808,-0.43,-0.4,9.92,0,0,0,1743569319.6945095
8844,-0.001090831,-0.004363323,-0.0141808,-0.41,-0.42,9.93,0,0,0,1743569319.7074084
8845,-0.001090831,-0.001090831,-0.0141808,-0.43,-0.43,9.91,0,0,0,1743569319.7233412
8846,0.001090831,0.001090831,-0.005454154,-0.4,-0.44,9.91,0,0,0,1743569319.736273
8847,-0.001090831,-0.001090831,-0.002181662,-0.42,-0.4,9.91,0,0,0,1743569319.7506924
8848,0,0.004363323,-0.003272492,-0.42,-0.43,9.9,0,0,0,1743569319.7650788
8849,0,-0.004363323,0,-0.41,-0.42,9.9,0,0,0,1743569319.778148
8850,0,0.001090831,-0.002181662,-0.43,-0.41,9.91,0,0,0,1743569319.7937794
8851,0.003272492,0.002181662,0,-0.44,-0.4,9.91,0,0,0,1743569319.8066766
8852,0.002181662,0.002181662,0.001090831,-0.42,-0.41,9.92,0,0,0,1743569319.821813
8853,0,0.003272492,-0.002181662,-0.42,-0.41,9.9,0,0,0,1743569319.8356225
8854,0.003272492,0.003272492,-0.002181662,-0.43,-0.41,9.93,0,0,0,1743569319.8495307
8855,0,0.003272492,0.001090831,-0.41,-0.42,9.95,0,0,0,1743569319.8641524
8856,0.001090831,-0.001090831,0.002181662,-0.43,-0.41,9.9,0,0,0,1743569319.877049
8857,0.001090831,-0.005454154,0,-0.44,-0.42,9.9,0,0,0,1743569319.892823
8858,-0.001090831,-0.002181662,0,-0.42,-0.43,9.9,0,0,0,1743569319.9061935
8859,-0.003272492,0,0.001090831,-0.41,-0.4,9.96,0,0,0,1743569319.9207203
8860,0.002181662,-0.002181662,0.001090831,-0.43,-0.4,9.91,0,0,0,1743569319.9349573
8861,-0.001090831,0.005454154,0.001090831,-0.42,-0.44,9.93,0,0,0,1743569319.9479797
8862,0,0.005454154,0,-0.42,-0.38,9.93,0,0,0,1743569319.9611528
8863,0,0.004363323,-0.002181662,-0.44,-0.4,9.91,0,0,0,1743569319.9751303
8864,-0.003272492,0.001090831,-0.003272492,-0.42,-0.41,9.91,0,0,0,1743569319.988511
8865,0.001090831,-0.002181662,0.002181662,-0.43,-0.43,9.95,0,0,0,1743569320.0041547
8866,-0.003272492,-0.003272492,-0.001090831,-0.43,-0.41,9.91,0,0,0,1743569320.0170546
8867,-0.004363323,-0.007635815,-0.002181662,-0.42,-0.41,9.93,0,0,0,1743569320.0327785
8868,-0.001090831,-0.004363323,-0.002181662,-0.43,-0.41,9.9,0,0,0,1743569320
8869,-0.001090831,-0.002181662,0,-0.42,-0.43,9.92,0,0,0,1743569320.0587804
8870,0.001090831,-0.001090831,-0.002181662,-0.43,-0.42,9.92,0,0,0,1743569320.0739279
8871,0.001090831,0,0,-0.41,-0.4,9.91,0,0,0,1743569320.0868275
8872,0,-0.002181662,0,-0.43,-0.42,9.9,0,0,0,1743569320.102518
8873,0.001090831,0,-0.002181662,-0.42,-0.43,9.94,0,0,0,1743569320.1156955
8874,0.001090831,0.004363323,0,-0.45,-0.41,9.92,0,0,0,1743569320.130096
8875,0,0.002181662,0.001090831,-0.41,-0.42,9.91,0,0,0,1743569320.1445923
8876,0.001090831,0,0.001090831,-0.43,-0.42,9.92,0,0,0,1743569320.1574907
8877,0.001090831,0.002181662,0.001090831,-0.42,-0.43,9.92,0,0,0,1743569320.173292
8878,0.002181662,0,0.002181662,-0.42,-0.43,9.92,0,0,0,1743569320.1861963
8879,0.002181662,-0.001090831,0.001090831,-0.43,-0.41,9.91,0,0,0,1743569320.2011714
8880,0.002181662,0.001090831,-0.002181662,-0.41,-0.44,9.93,0,0,0,1743569320.2150779
8881,0.002181662,0.002181662,-0.003272492,-0.39,-0.43,9.94,0,0,0,1743569320.2287257
8882,0.002181662,0,-0.003272492,-0.41,-0.41,9.94,0,0,0,1743569320.2438242
8883,0.001090831,0,-0.006544985,-0.41,-0.42,9.93,0,0,0,1743569320.2567225
8884,0.002181662,0.001090831,-0.003272492,-0.45,-0.41,9.95,0,0,0,1743569320.2725382
8885,0.003272492,0,-0.001090831,-0.42,-0.43,9.91,0,0,0,1743569320.2856193
8886,0.002181662,-0.001090831,-0.001090831,-0.46,-0.4,9.95,0,0,0,1743569320.2999053
8887,-0.002181662,-0.006544985,0,-0.41,-0.42,9.9,0,0,0,1743569320.3141053
8888,0.003272492,0.002181662,-0.001090831,-0.42,-0.4,9.91,0,0,0,1743569320.3269987
8889,0.003272492,0.001090831,0,-0.42,-0.42,9.92,0,0,0,1743569320.3429914
8890,0.004363323,0.004363323,-0.006544985,-0.43,-0.44,9.9,0,0,0,1743569320
8891,0.005454154,0.001090831,-0.009817477,-0.39,-0.44,9.94,0,0,0,1743569320.3711526
8892,0.004363323,0.002181662,-0.019634954,-0.29,-1.59,9.92,0,0,0,1743569320.3848968
8893,0.008726646,-0.006544985,-0.130899694,-0.47,-2.15,9.97,0,0,0,1743569320.3988762
8894,0.015271631,-0.025089108,-0.297796804,-0.44,-2.86,9.96,0,0,0,1743569320.4117777
8895,0.004363323,-0.037088247,-0.290160988,-0.36,-3.2,10.01,0,0,0,1743569320.4249034
8896,0.007635815,-0.046905724,-0.395971574,-0.81,-3.04,10.02,0,0,0,1743569320.4388103
8897,-0.001090831,-0.081812309,-0.449422282,-0.78,-2.09,9.95,0,0,0,1743569320.4539678
8898,0.057814031,-0.06981317,0.187622895,-0.65,-0.93,9.99,0,0,0,1743569320.4668663
8899,0.057814031,-0.06981317,0.187622895,-0.35,0.08,9.98,0,0,0,1743569320.4828434
8900,0.099265601,-0.061086524,-0.085084801,0.15,1.71,9.82,0,0,0,1743569320
8901,0.079630647,-0.039269908,-0.039269908,0.08,1.29,9.89,0,0,0,1743569320.5088367
8902,0.080721478,-0.02727077,-0.158170463,-0.1,1.26,9.94,0,0,0,1743569320.5217478
8903,0.075267324,-0.02727077,-0.333794219,-0.51,1.39,9.91,0,0,0,1743569320.5352435
8904,0.058904862,-0.0141808,-0.463603083,-0.51,1.79,9.88,0,0,0,1743569320.5498958
8905,0.05563237,-0.010908308,-0.560687022,-0.65,3.12,9.87,0,0,0,1743569320.5629742
8906,-0.003272492,0.035997416,-0.308705111,-0.73,-0.34,10.31,0,0,0,1743569320.5758727
8907,0.011999139,-0.029452431,0.455967267,-0.79,1.09,9.82,0,0,0,1743569320.5912714
8908,-0.103628924,0.09708394,0.857392995,1.01,3.9,9.83,0,0,0,1743569320.6050537
8909,-0.146171325,0.087266463,0.825758902,0.95,3.94,9.94,0,0,0,1743569321
8910,-0.146171325,0.087266463,0.825758902,0.25,2.63,9.94,0,0,0,1743569320.6332393
8911,-0.059995693,0.042542401,0.653407639,-0.57,1.41,9.96,0,0,0,1743569320.6461396
8912,-0.030543262,0.053450708,0.789761487,-0.52,1.49,9.84,0,0,0,1743569320.6590385
8913,-0.002181662,0.06981317,1.040652567,-0.3,1.38,9.92,0,0,0,1743569320.6720822
8914,0.078539816,0.079630647,0.885754595,-0.46,0.26,9.84,0,0,0,1743569320.6852114
8915,0.091629786,0.074176493,0.606501915,-1.04,-1.45,10.02,0,0,0,1743569320.699865
8916,0.112355571,0.068722339,0.407970713,-1.94,-4.92,10.11,0,0,0,1743569320.7129998
8917,0.134172186,0.035997416,-0.046905724,-1.66,-5.64,10.11,0,0,0,1743569320.7258942
8918,0.138535509,0.0283616,-0.145080494,-0.92,-4.57,9.89,0,0,0,1743569320.7415035
8919,-0.102538094,0.004363323,-0.050178216,-0.27,-3.24,9.65,0,0,0,1743569320.755184
8920,-0.155988802,-0.011999139,0.025089108,0.51,-2.78,10.12,0,0,0,1743569320.7680807
8921,-0.076358155,0.002181662,-0.138535509,0.48,-1.76,9.99,0,0,0,1743569320.7832308
8922,-0.015271631,0.010908308,-0.763581548,-0.55,-2.4,9.97,0,0,0,1743569320.7961261
8923,-0.020725785,-0.056723201,-0.6272277,-0.52,-3.18,9.96,0,0,0,1743569320.8090205
8924,-0.034906585,-0.054541539,-0.433059821,-0.56,-3.32,9.97,0,0,0,1743569320.8219185
8925,-0.049087385,-0.047996554,-0.559596191,-0.66,-2.85,9.93,0,0,0,1743569320.8350585
8926,-0.046905724,-0.047996554,-0.721039147,-0.74,-2.34,10,0,0,0,1743569320.8497415
8927,-0.047996554,-0.065449847,-0.934841981,-0.72,-2.16,10.02,0,0,0,1743569320.8628411
8928,-0.033815754,-0.087266463,-1.03192592,-1.2,-2.62,10.11,0,0,0,1743569320.8757384
8929,-0.022907446,-0.090538955,-1.109374906,-1.32,-1.48,10,0,0,0,1743569320.891309
8930,0.034906585,-0.077448986,-1.479166541,-1.07,0.49,9.88,0,0,0,1743569320.9049902
8931,0.05563237,-0.051269047,-1.545707219,-0.72,1.87,9.87,0,0,0,1743569320.9178863
8932,0.077448986,-0.057814031,-1.496619834,-0.28,3.13,9.77,0,0,0,1743569320.9330964
8933,0.066540678,-0.031634093,-1.281726169,-0.2,3.57,9.83,0,0,0,1743569320.9460254
8934,0.065449847,-0.030543262,-0.914116196,-0.19,3.44,9.79,0,0,0,1743569320.9589427
8935,0.046905724,-0.019634954,-0.555232868,-0.16,3.33,9.8,0,0,0,1743569320.9723384
8936,0.006544985,-0.020725785,0.042542401,-0.51,-0.14,9.88,0,0,0,1743569320.9852402
8937,-0.005454154,-0.004363323,0.314159265,-1.28,0.76,9.98,0,0,0,1743569321.0004268
8938,-0.013089969,0.013089969,0.700313362,-0.16,2.58,9.81,0,0,0,1743569321.0134745
8939,-0.092720617,0.106901417,0.729765793,0.4,2.65,10,0,0,0,1743569321.0263782
8940,-0.090538955,0.073085662,0.846484687,0.12,1.62,9.92,0,0,0,1743569321.0423427
8941,-0.043633231,0.035997416,0.886845426,-0.18,0.53,9.91,0,0,0,1743569321.055241
8942,-0.059995693,0.039269908,0.973021058,-0.25,-0.59,9.9,0,0,0,1743569321.068138
8943,-0.031634093,0.032724923,0.974111889,-0.18,0.54,9.9,0,0,0,1743569321.0831916
8944,0.033815754,0.06981317,0.812668933,0.32,2.28,9.88,0,0,0,1743569321.0960896
8945,0.033815754,0.070904001,0.944659458,0.29,1.99,9.91,0,0,0,1743569321.1089907
8946,0.029452431,0.020725785,1.187914722,-0.17,1.59,10.01,0,0,0,1743569321.1221263
8947,0.064359016,0.04145157,1.312269431,-1.43,-2.76,10.05,0,0,0,1743569321.1350255
8948,0.123263878,0.044724062,1.192278045,-1.56,-3.58,10.1,0,0,0,1743569321.1501253
8949,0.221438649,0.026179939,0.965385243,-1.09,-3.51,10.06,0,0,0,1743569321.163217
8950,0.440695636,-0.0141808,0.330521727,-1.01,-2.53,9.68,0,0,0,1743569321.1766193
8951,0.246527757,-0.004363323,0.220347818,-0.76,-2.06,9.41,0,0,0,1743569321.1923597
8952,-0.430878159,0.033815754,0.239982772,-0.39,-2.44,10.01,0,0,0,1743569321.2052598
8953,-0.476693052,0.021816616,0.18107791,-0.12,-2.85,10.57,0,0,0,1743569321.2181585
8954,-0.186532064,-0.007635815,-0.013089969,-0.16,-0.4,9.88,0,0,0,1743569321.2332025
8955,-0.022907446,-0.003272492,-0.186532064,-0.53,-0.29,9.94,0,0,0,1743569321.2460997
8956,-0.005454154,-0.003272492,-0.106901417,-0.6,-0.25,9.94,0,0,0,1743569321.2596312
8957,0,-0.005454154,-0.019634954,-0.48,-0.33,9.94,0,0,0,1743569321.2737186
8958,0.0141808,-0.007635815,0.040360739,-0.49,-0.28,9.9,0,0,0,1743569321.287714
8959,0.011999139,-0.001090831,0.08399397,-0.32,-0.44,9.92,0,0,0,1743569321.3029425
8960,0.005454154,0.002181662,0.017453293,-0.39,-0.37,9.9,0,0,0,1743569321.3158495
8961,0.004363323,0.004363323,0,-0.42,-0.36,9.92,0,0,0,1743569321.331735
8962,-0.004363323,0.002181662,-0.001090831,-0.41,-0.37,9.93,0,0,0,1743569321.3446376
8963,-0.001090831,0.003272492,0.001090831,-0.41,-0.36,9.93,0,0,0,1743569321.3575375
8964,0.004363323,0.002181662,0,-0.42,-0.36,9.95,0,0,0,1743569321.3726408
8965,0.008726646,-0.002181662,0.003272492,-0.43,-0.33,9.9,0,0,0,1743569321.3855388
8966,0.009817477,-0.002181662,0.013089969,-0.42,-0.35,9.92,0,0,0,1743569321.4011137
8967,0.007635815,0.001090831,0.003272492,-0.44,-0.33,9.91,0,0,0,1743569321.4144082
8968,-0.001090831,0.002181662,0.008726646,-0.45,-0.32,9.9,0,0,0,1743569321.4288158
8969,-0.011999139,-0.001090831,0.026179939,-0.4,-0.38,9.93,0,0,0,1743569321.4432786
8970,-0.008726646,-0.001090831,0.007635815,-0.41,-0.39,9.9,0,0,0,1743569321.4562106
8971,-0.006544985,0.001090831,0,-0.42,-0.36,9.94,0,0,0,1743569321.4719613
8972,-0.003272492,0.004363323,-0.001090831,-0.4,-0.36,9.89,0,0,0,1743569321.484861
8973,0.004363323,0.001090831,0,-0.44,-0.37,9.94,0,0,0,1743569321.5002015
8974,0.013089969,-0.002181662,0.004363323,-0.59,-0.16,9.88,0,0,0,1743569321.5132747
8975,-0.009817477,0.006544985,0.128718032,-0.44,-0.34,9.94,0,0,0,1743569321.5261743
8976,0.001090831,0.011999139,0.151625479,-0.43,-0.32,9.92,0,0,0,1743569321.5419297
8977,0.005454154,0.011999139,0.15380714,-0.41,-0.37,9.92,0,0,0,1743569321.5548275
8978,0.010908308,0.008726646,0.129808863,-0.37,-0.44,9.94,0,0,0,1743569322
8979,0.003272492,0.007635815,0.104719755,-0.37,-0.58,9.89,0,0,0,1743569321.582742
8980,0.002181662,-0.002181662,0.151625479,-0.64,-2.28,9.99,0,0,0,1743569321.5956416
8981,0.015271631,-0.015271631,0.212712003,-0.95,-3.32,9.93,0,0,0,1743569322
8982,-0.006544985,-0.022907446,0.272707696,-1.04,-3.52,9.95,0,0,0,1743569321.6216984
8983,-0.029452431,-0.0283616,-0.008726646,-0.83,-1.98,9.93,0,0,0,1743569321.6345966
8984,-0.043633231,-0.052359878,-0.313068435,-0.81,-1.67,10.07,0,0,0,1743569321.6497407
8985,-0.045814893,-0.06981317,-0.611956069,-0.86,-1.73,9.99,0,0,0,1743569321.6627972
8986,-0.054541539,-0.05563237,-0.950113612,-0.69,-1.13,9.93,0,0,0,1743569321.675891
8987,-0.04145157,-0.063268185,-0.942477796,-0.49,-0.68,9.94,0,0,0,1743569321.6917534
8988,-0.006544985,-0.044724062,-0.861756318,-0.54,-1.25,10,0,0,0,1743569321.7046552
8989,0.035997416,-0.042542401,-0.6414085,-0.91,-2.54,10.04,0,0,0,1743569321.7175531
8990,0.076358155,-0.052359878,-0.088357293,-1.3,-2.85,10.05,0,0,0,1743569321.7325552
8991,0.127627202,-0.0283616,0.601047761,-0.54,-0.06,9.78,0,0,0,1743569321.745454
8992,0.131990525,-0.021816616,0.51596296,-0.08,1.33,10,0,0,0,1743569321.7583542
8993,0.141808002,-0.021816616,0.224711141,0.32,2.63,9.74,0,0,0,1743569321.7718666
8994,0.05563237,0.006544985,-0.258526895,1.41,5.71,9.76,0,0,0,1743569321.784764
