Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (microteslas),Magnetometer Y (microteslas),Magnetometer Z (microteslas),Timestamp
374,0.20943951023931956,0.210530341021816,-0.008726646259971648,-8.540000000000001,4.2,0.35000000000000003,26.0,8.0,-35.5,1746516862.577902
375,0.1712604328519436,0.17016960206944712,-0.01090830782496456,-8.38,4.11,0.41000000000000003,26.75,10.5,-34.6875,1746516862.5981164
376,0.10471975511965978,0.05126904677733343,-0.07308566242726255,-8.8,4.14,0.12,26.75,10.5,-34.6875,1746516862.619643
377,0.1090830782496456,0.022907446432425576,0.04799655442984406,-8.73,4.3500000000000005,0.38,25.6875,8.0,-33.375,1746516862.6382601
378,0.11017390903214205,0.03381575425739013,0.09708393964218458,-8.61,4.4,0.35000000000000003,25.6875,8.0,-33.375,1746516862.6588283
379,0.09817477042468103,0.0818123086872342,0.0916297857297023,-8.26,4.42,0.3,25.6875,8.0,-33.375,1746516862.6783023
380,0.08290313946973066,0.11344640137963143,0.002181661564992912,-8.25,4.38,0.15,27.875,8.0,-34.1875,1746516862.70131
381,0.06326818538479445,0.12544553998709243,-0.06435901616729091,-8.63,4.29,0.02,27.875,8.0,-34.1875,1746516862.7213824
382,0.020725784867432664,0.1461713248545251,-0.04581489286485115,-8.74,4.43,0.13,26.0,8.0,-34.1875,1746516862.7390618
383,-0.02945243112740431,0.14508049407202864,0.055632369907319255,-8.72,4.26,0.12,26.0,8.0,-34.1875,1746516862.7608356
384,-0.06654067773228381,0.09599310885968812,0.09708393964218458,-8.32,4.2,0.23,26.0,8.0,-34.1875,1746516862.778668
385,-0.04908738521234052,0.026179938779914945,0.04799655442984406,-8.25,4.26,0.18,25.6875,7.5625,-32.5625,1746516862.8021648
386,-0.003272492347489368,0.018544123302439753,-0.001090830782496456,-8.540000000000001,4.3,0.07,25.6875,7.5625,-32.5625,1746516862.822443
387,0.026179938779914945,0.05126904677733343,0.001090830782496456,-8.77,4.33,0.09,29.375,7.1875,-34.6875,1746516862.839645
388,0.015271630954950384,0.10362892433716332,0.0545415391248228,-8.8,4.33,0.15,29.375,7.1875,-34.6875,1746516862.8618627
389,-0.02181661564992912,0.10362892433716332,0.10144726277217041,-8.64,4.24,0.15,29.375,7.1875,-34.6875,1746516862.8790483
390,-0.03490658503988659,0.061086523819801536,0.11562806294462433,-8.39,4.08,0.07,26.375,8.25,-33.375,1746516862.9022348
391,-0.004363323129985824,0.004363323129985824,0.09599310885968812,-8.4,4.2,0.19,26.375,8.25,-33.375,1746516862.9229925
392,0.06654067773228381,-0.019634954084936207,0.07417649320975901,-8.43,4.25,0.23,26.375,7.5625,-31.6875,1746516862.9393373
393,0.1090830782496456,-0.016362461737446838,0.0818123086872342,-8.71,4.36,0.02,26.375,7.5625,-31.6875,1746516862.9617758
394,0.09490227807719166,0.020725784867432664,0.15926129424448257,-8.43,4.47,0.17,26.375,7.5625,-31.6875,1746516862.9793863
395,0.08399397025222712,0.030543261909900768,0.10362892433716332,-8.07,4.39,-0.06,28.5625,8.0,-34.1875,1746516863.0025554
396,0.08399397025222712,0.04690572364734761,-0.014180800172453928,-8.120000000000001,4.34,-0.04,28.5625,8.0,-34.1875,1746516863.0228777
397,0.09599310885968812,0.06763150851478027,-0.10035643198967395,-8.47,4.3500000000000005,0.0,26.75,7.1875,-32.5625,1746516863.0411446
398,0.08944812416470939,0.05672320068981571,-0.09599310885968812,-8.84,4.47,0.09,26.75,7.1875,-32.5625,1746516863.0626986
399,0.07963064712224129,0.07090400086226964,0.06872233929727672,-8.97,4.48,-0.15,26.75,7.1875,-32.5625,1746516863.0800269
400,0.05781403147231216,0.02945243112740431,0.20180369476184434,-8.4,4.41,-0.09,27.5,7.5625,-32.1875,1746516863.1027305
401,0.039269908169872414,-0.03490658503988659,0.1538071403320003,-8.13,4.42,-0.02,27.5,7.5625,-32.1875,1746516863.1229146
402,0.0545415391248228,-0.039269908169872414,0.037088246604879506,-8.22,4.49,0.0,29.0,6.5,-35.0625,1746516863.1409588
403,0.06326818538479445,0.008726646259971648,-0.032724923474893676,-8.38,4.48,-0.12,29.0,6.5,-35.0625,1746516863.1627119
404,0.038179077387375956,0.08072147790473774,-0.008726646259971648,-8.61,4.5200000000000005,-0.09,29.0,6.5,-35.0625,1746516863.1801496
405,-0.004363323129985824,0.09381144729469522,0.06872233929727672,-8.55,4.53,-0.02,26.375,7.1875,-31.6875,1746516863.202747
406,-0.011999138607461015,0.03599741582238305,0.12326387842209953,-8.4,4.49,0.02,26.375,7.1875,-31.6875,1746516863.2228365
407,0.02181661564992912,-0.006544984694978736,0.12435470920459599,-8.31,4.51,-0.01,27.5,6.5,-32.1875,1746516863.2406776
408,0.04036073895236887,-0.02945243112740431,0.08726646259971647,-8.33,4.5200000000000005,-0.09,27.5,6.5,-32.1875,1746516863.262677
409,0.03490658503988659,0.007635815477475192,0.0719948316447661,-8.43,4.54,-0.11,27.5,6.5,-32.1875,1746516863.2806647
410,0.026179938779914945,0.10471975511965978,0.1341721862470641,-8.45,4.5600000000000005,-0.11,26.75,5.75,-33.0,1746516863.3025768
411,0.018544123302439753,0.17235126363444003,0.18435040224190105,-8.35,4.62,0.0,26.75,5.75,-33.0,1746516863.3230584
412,0.013089969389957472,0.18871372537188688,0.19744037163185854,-8.2,4.59,0.02,26.375,6.0625,-32.1875,1746516863.341359
413,-0.007635815477475192,0.12544553998709243,0.10799224746714914,-7.99,4.55,-0.29,26.375,6.0625,-32.1875,1746516863.3628776
414,-0.06217735460229799,0.04254240051736178,0.06544984694978735,-8.25,4.5200000000000005,-0.43,26.375,6.0625,-32.1875,1746516863.3809903
415,-0.08726646259971647,0.020725784867432664,0.1189005552921137,-8.370000000000001,4.57,-0.12,27.875,5.75,-31.6875,1746516863.4028258
416,-0.05781403147231216,0.05999569303730508,0.13744467859455345,-8.28,4.78,-0.07,27.875,5.75,-31.6875,1746516863.4229574
417,-0.019634954084936207,0.10581058590215622,0.16907877128695067,-8.27,4.76,-0.17,26.75,5.75,-33.875,1746516863.4415445
418,-0.0272707695624114,0.038179077387375956,0.17453292519943295,-7.99,4.73,-0.25,26.75,5.75,-33.875,1746516863.462785
419,-0.04690572364734761,-0.07744898555724837,0.08617563181722002,-8.1,4.73,-0.26,26.375,4.25,-31.6875,1746516863.4815269
420,-0.08617563181722002,-0.06544984694978735,0.05781403147231216,-8.25,5.07,-0.24,26.375,4.25,-31.6875,1746516863.502953
421,-0.10471975511965978,0.07635815477475191,0.10690141668465268,-7.88,4.95,-0.13,26.375,4.25,-31.6875,1746516863.5234864
422,-0.0818123086872342,0.1636246173744684,0.06435901616729091,-7.92,4.8500000000000005,-0.13,27.875,5.0,-32.1875,1746516863.5417652
423,-0.08726646259971647,0.15162547876700738,-0.06435901616729091,-7.86,4.73,-0.25,27.875,5.0,-32.1875,1746516863.562842
424,-0.1189005552921137,0.12217304763960307,-0.17671458676442586,-8.24,4.67,-0.3,26.75,4.6875,-33.0,1746516863.5818617
425,-0.11780972450961724,0.1636246173744684,-0.21271200258680892,-8.34,4.76,-0.15,26.75,4.6875,-33.0,1746516863.6029003
426,-0.0818123086872342,0.34033920413889424,-0.11780972450961724,-8.03,4.51,-0.16,26.75,4.6875,-33.0,1746516863.6234696
427,-0.09926560120717749,0.39924406639370286,-0.08617563181722002,-8.0,4.3500000000000005,-0.29,27.875,5.0,-31.375,1746516863.6425319
428,-0.08072147790473774,0.2879793265790644,-0.15489797111449674,-8.06,4.57,-0.26,27.875,5.0,-31.375,1746516863.6628747
429,-0.06217735460229799,0.16035212502697901,-0.2694352032766246,-8.41,4.74,-0.37,29.375,6.5,-31.375,1746516863.6822057
430,-0.05890486225480862,0.1538071403320003,-0.29888763440402893,-8.63,4.68,-0.55,29.375,6.5,-31.375,1746516863.7029536
431,-0.04581489286485115,0.16798794050445423,-0.23452861823673804,-8.51,4.6000000000000005,-0.36,29.375,6.5,-31.375,1746516863.7232738
432,-0.031634092692397225,0.1712604328519436,-0.22580197197676638,-8.21,4.46,-0.49,28.1875,6.0625,-30.5,1746516863.74252
433,0.019634954084936207,0.14726215563702155,-0.26725354171163174,-8.83,4.49,-0.64,28.1875,6.0625,-30.5,1746516863.7628844
434,0.001090830782496456,0.13962634015954636,-0.210530341021816,-8.91,4.57,-0.55,29.375,6.875,-30.5,1746516863.7826252
435,-0.0818123086872342,0.09053895494720585,-0.03599741582238305,-8.67,4.5,-0.44,29.375,6.875,-30.5,1746516863.8031824
436,-0.1308996938995747,0.017453292519943295,0.002181661564992912,-8.61,4.44,-0.53,29.375,6.875,-30.5,1746516863.8232136
437,-0.15817046346198613,-0.04363323129985824,0.0,-8.58,4.54,-0.66,29.0,6.875,-30.0625,1746516863.8431594
438,-0.15926129424448257,-0.03381575425739013,0.019634954084936207,-8.65,4.71,-0.73,29.0,6.875,-30.0625,1746516863.8629937
439,-0.1712604328519436,-0.001090830782496456,0.04254240051736178,-8.57,4.7,-0.52,29.0,6.5,-30.875,1746516863.8829367
440,-0.19634954084936207,0.025089107997418487,0.032724923474893676,-8.75,4.72,-0.46,29.0,6.5,-30.875,1746516863.9030704
441,-0.1810779098944117,0.10035643198967395,0.09817477042468103,-8.49,4.64,-0.48,29.0,6.5,-30.875,1746516863.9231644
442,-0.19962203319685143,0.12326387842209953,0.07744898555724837,-8.38,4.48,-0.32,29.6875,8.25,-30.0625,1746516863.9437103
443,-0.2748893571891069,0.08072147790473774,0.050178215994836975,-8.46,4.44,-0.32,29.6875,8.25,-30.0625,1746516863.963142
444,-0.3076142806640006,0.04799655442984406,0.05126904677733343,-8.43,4.42,-0.52,29.375,7.5625,-30.5,1746516863.983198
445,-0.28361600344907856,0.06435901616729091,0.08072147790473774,-8.24,4.4,-0.59,29.375,7.5625,-30.5,1746516864.0040603
446,-0.24434609527920614,0.0916297857297023,0.037088246604879506,-7.87,4.29,-0.33,29.375,7.5625,-30.5,1746516864.0234401
447,-0.16798794050445423,0.14180800172453928,-0.05345070834232634,-8.38,4.3500000000000005,-0.32,29.0,6.875,-29.6875,1746516864.0447729
448,-0.04036073895236887,0.24216443371421323,0.04908738521234052,-8.4,4.3,-0.26,29.0,6.875,-29.6875,1746516864.064522
449,0.04254240051736178,0.23234695667174513,0.1189005552921137,-8.49,4.34,-0.28,30.375,9.5,-31.6875,1746516864.0835617
450,0.026179938779914945,0.19525871006686563,0.16471544815696484,-8.27,4.41,-0.54,30.375,9.5,-31.6875,1746516864.104065
451,0.019634954084936207,0.13744467859455345,0.13744467859455345,-7.94,4.45,-0.5,30.375,9.5,-31.6875,1746516864.1239696
452,0.02945243112740431,0.1189005552921137,0.00545415391248228,-8.2,4.62,-0.5700000000000001,29.0,8.0,-30.5,1746516864.1456423
453,0.05890486225480862,0.1734420944169365,0.009817477042468103,-8.45,4.64,-0.66,29.0,8.0,-30.5,1746516864.1655295
454,0.11671889372712078,0.1538071403320003,0.06435901616729091,-8.41,4.62,-0.63,30.0625,8.0,-29.6875,1746516864.1839406
455,0.09708393964218458,0.07963064712224129,0.06981317007977318,-8.14,4.6000000000000005,-0.62,30.0625,8.0,-29.6875,1746516864.2063878
456,0.037088246604879506,0.028361600344907856,-0.020725784867432664,-8.33,4.58,-0.72,30.0625,8.0,-29.6875,1746516864.2242153
457,0.0,0.06872233929727672,-0.009817477042468103,-8.74,4.92,-0.5,30.75,8.0,-30.5,1746516864.2459323
458,0.006544984694978736,0.11562806294462433,0.10581058590215622,-8.64,4.75,-0.8300000000000001,30.75,8.0,-30.5,1746516864.2669249
459,-0.02181661564992912,0.08617563181722002,0.18980455615438332,-8.43,4.8100000000000005,-0.75,29.375,8.0,-29.25,1746516864.2843258
460,-0.06326818538479445,0.018544123302439753,0.18871372537188688,-8.07,4.71,-0.79,29.375,8.0,-29.25,1746516864.3078406
461,-0.08072147790473774,-0.02181661564992912,0.13962634015954636,-8.1,4.72,-0.76,29.375,8.0,-29.25,1746516864.324635
462,-0.06981317007977318,-0.016362461737446838,0.1265363707695889,-8.19,4.75,-0.73,30.0625,6.0625,-29.25,1746516864.3481011
463,-0.013089969389957472,0.031634092692397225,0.12326387842209953,-8.22,4.82,-0.64,30.0625,6.0625,-29.25,1746516864.3671103
464,0.00545415391248228,0.1341721862470641,0.10362892433716332,-7.99,4.82,-0.61,31.1875,8.6875,-30.0625,1746516864.3847787
465,-0.016362461737446838,0.15162547876700738,0.02181661564992912,-8.08,4.7,-0.81,31.1875,8.6875,-30.0625,1746516864.4077926
466,-0.044724062082354694,0.05781403147231216,-0.011999138607461015,-8.23,4.82,-0.74,31.1875,8.6875,-30.0625,1746516864.4249923
467,-0.04036073895236887,-0.02945243112740431,-0.02399827721492203,-8.26,4.82,-0.74,29.375,6.875,-28.875,1746516864.44698
468,-0.017453292519943295,-0.038179077387375956,-0.011999138607461015,-8.24,4.8500000000000005,-0.6900000000000001,29.375,6.875,-28.875,1746516864.4680972
469,0.003272492347489368,0.011999138607461015,0.002181661564992912,-8.31,4.8500000000000005,-0.78,30.375,6.875,-28.375,1746516864.4879231
470,0.020725784867432664,0.05672320068981571,0.016362461737446838,-8.31,4.79,-0.8,30.375,6.875,-28.375,1746516864.5081468
471,0.011999138607461015,0.05126904677733343,0.02181661564992912,-8.4,4.8100000000000005,-0.79,30.375,6.875,-28.375,1746516864.5253482
472,-0.0272707695624114,0.025089107997418487,0.04145156973486533,-8.42,4.83,-0.79,30.375,8.25,-30.5,1746516864.547673
473,-0.0719948316447661,-0.026179938779914945,0.044724062082354694,-8.21,4.84,-0.77,30.375,8.25,-30.5,1746516864.5683954
474,-0.10253809355466686,-0.0719948316447661,0.028361600344907856,-8.08,4.76,-0.78,29.6875,6.5,-28.875,1746516864.5854461
475,-0.06981317007977318,-0.03381575425739013,0.017453292519943295,-7.930000000000001,4.87,-0.73,29.6875,6.5,-28.875,1746516864.6085927
476,0.014180800172453928,0.04254240051736178,-0.04254240051736178,-7.99,4.9,-0.66,29.6875,6.5,-28.875,1746516864.6259813
477,0.04036073895236887,0.06763150851478027,-0.10471975511965978,-8.2,4.9,-0.72,31.1875,6.5,-28.875,1746516864.647497
478,0.02181661564992912,0.0818123086872342,-0.09490227807719166,-8.23,4.76,-0.8200000000000001,31.1875,6.5,-28.875,1746516864.6686902
479,0.002181661564992912,0.03599741582238305,-0.09490227807719166,-8.19,4.68,-0.8,29.6875,7.5625,-29.6875,1746516864.685825
480,-0.013089969389957472,-0.008726646259971648,-0.12544553998709243,-8.41,4.8,-0.87,29.6875,7.5625,-29.6875,1746516864.7086115
481,-0.037088246604879506,0.044724062082354694,-0.06654067773228381,-8.88,4.99,-0.6900000000000001,29.6875,7.5625,-29.6875,1746516864.726084
482,-0.04799655442984406,0.10799224746714914,0.12544553998709243,-8.39,4.84,-0.8,30.0625,6.0625,-28.375,1746516864.7486694
483,-0.04254240051736178,0.016362461737446838,0.20398535632683726,-7.87,4.7,-0.88,30.0625,6.0625,-28.375,1746516864.7688346
484,-0.10471975511965978,-0.11453723216212788,0.06763150851478027,-7.5600000000000005,4.69,-0.8,31.5,8.25,-29.6875,1746516864.786204
485,-0.10362892433716332,-0.11344640137963143,-0.12762720155208535,-8.13,4.79,-0.59,31.5,8.25,-29.6875,1746516864.808633
486,-0.0916297857297023,0.07417649320975901,-0.1341721862470641,-8.26,4.7700000000000005,-0.66,31.5,8.25,-29.6875,1746516864.8266582
487,-0.09272061651219876,0.16907877128695067,-0.06654067773228381,-8.34,4.89,-0.54,29.6875,8.6875,-28.0,1746516864.848884
488,-0.03490658503988659,0.17016960206944712,0.050178215994836975,-7.9,4.72,-0.89,29.6875,8.6875,-28.0,1746516864.8688686
489,-0.016362461737446838,0.07963064712224129,0.04908738521234052,-7.69,4.69,-1.02,31.1875,7.1875,-29.6875,1746516864.8869548
490,-0.07635815477475191,-0.00545415391248228,-0.05890486225480862,-8.38,4.8100000000000005,-0.9,31.1875,7.1875,-29.6875,1746516864.9087849
491,-0.09926560120717749,0.08290313946973066,-0.03599741582238305,-8.39,4.86,-0.67,30.75,8.6875,-27.5625,1746516864.9270275
492,-0.04036073895236887,0.16144295580947549,0.039269908169872414,-8.43,4.86,-0.73,30.75,8.6875,-27.5625,1746516864.9487236
493,-0.03490658503988659,0.1439896632895322,0.08835729338221293,-8.3,4.89,-0.88,30.75,8.6875,-27.5625,1746516864.9688401
494,-0.06435901616729091,0.09272061651219876,0.1439896632895322,-8.120000000000001,4.8100000000000005,-0.93,30.0625,8.0,-28.375,1746516864.9871747
495,-0.06326818538479445,0.02399827721492203,0.14508049407202864,-8.620000000000001,4.86,-0.81,30.0625,8.0,-28.375,1746516865.0087523
496,-0.02181661564992912,0.01090830782496456,0.1930770485018727,-8.76,4.88,-0.8200000000000001,32.25,6.5,-28.375,1746516865.0274034
497,0.025089107997418487,0.06763150851478027,0.33815754257390135,-8.39,4.97,-0.68,32.25,6.5,-28.375,1746516865.0488029
498,-0.017453292519943295,0.11344640137963143,0.4166973589136462,-7.98,4.9,-0.71,32.25,6.5,-28.375,1746516865.0689843
499,-0.07308566242726255,0.10253809355466686,0.38288160465625604,-7.640000000000001,4.79,-0.8,30.75,8.6875,-28.375,1746516865.0876231
500,-0.06326818538479445,0.02181661564992912,0.24216443371421323,-7.7,4.8500000000000005,-0.91,30.75,8.6875,-28.375,1746516865.1088085
501,0.002181661564992912,-0.02945243112740431,0.1538071403320003,-7.95,5.2,-0.67,30.375,6.875,-27.1875,1746516865.1282032
502,0.07963064712224129,0.009817477042468103,0.15489797111449674,-8.01,5.17,-0.87,30.375,6.875,-27.1875,1746516865.1487997
503,0.10253809355466686,0.06872233929727672,0.17016960206944712,-7.91,5.15,-0.9500000000000001,30.375,6.875,-27.1875,1746516865.168951
504,0.07744898555724837,0.09053895494720585,0.19962203319685143,-7.67,5.12,-0.93,31.875,5.75,-28.875,1746516865.1879158
505,0.06326818538479445,0.020725784867432664,0.11671889372712078,-7.44,5.03,-1.01,31.875,5.75,-28.875,1746516865.2088115
506,0.038179077387375956,-0.030543261909900768,-0.016362461737446838,-8.09,5.37,-0.88,31.5,7.1875,-28.875,1746516865.2284606
507,0.11453723216212788,0.11780972450961724,0.018544123302439753,-8.0,5.42,-0.81,31.5,7.1875,-28.875,1746516865.248831
508,0.15817046346198613,0.1461713248545251,0.018544123302439753,-7.72,5.11,-1.03,31.5,7.1875,-28.875,1746516865.2689848
509,0.14835298641951802,0.1189005552921137,-0.00545415391248228,-7.63,4.99,-1.05,30.375,6.0625,-26.75,1746516865.2883704
510,0.10471975511965978,-0.019634954084936207,-0.09926560120717749,-8.16,5.22,-1.02,30.375,6.0625,-26.75,1746516865.3088562
511,0.10690141668465268,-0.006544984694978736,-0.06654067773228381,-8.31,5.45,-1.01,32.6875,4.6875,-27.5625,1746516865.3286443
512,0.07526732399225546,0.04254240051736178,0.08617563181722002,-8.22,5.38,-1.1400000000000001,32.6875,4.6875,-27.5625,1746516865.348892
513,0.04363323129985824,-0.009817477042468103,0.11671889372712078,-7.86,5.22,-1.07,32.6875,4.6875,-27.5625,1746516865.3690395
514,0.028361600344907856,-0.07744898555724837,0.0818123086872342,-7.92,5.19,-1.1300000000000001,30.75,5.75,-27.1875,1746516865.3886843
515,0.026179938779914945,-0.06435901616729091,0.08290313946973066,-7.82,5.3100000000000005,-1.09,30.75,5.75,-27.1875,1746516865.4089465
516,0.02399827721492203,-0.028361600344907856,0.07417649320975901,-7.9,5.28,-1.03,30.375,5.0,-28.0,1746516865.4288306
517,0.009817477042468103,-0.02399827721492203,0.09708393964218458,-7.930000000000001,5.28,-1.02,30.375,5.0,-28.0,1746516865.4488993
518,0.017453292519943295,-0.004363323129985824,0.12435470920459599,-7.7,5.33,-1.01,30.375,5.0,-28.0,1746516865.4689622
519,0.04690572364734761,0.08617563181722002,0.11235557059713497,-7.46,5.39,-1.01,32.25,5.375,-29.6875,1746516865.4888728
520,0.07635815477475191,0.12544553998709243,0.04908738521234052,-7.5600000000000005,5.22,-1.2,32.25,5.375,-29.6875,1746516865.5094144
521,0.06654067773228381,0.0818123086872342,-0.00545415391248228,-7.53,5.22,-1.11,29.6875,5.75,-27.1875,1746516865.529146
522,0.06763150851478027,0.037088246604879506,-0.06981317007977318,-7.75,5.28,-1.04,29.6875,5.75,-27.1875,1746516865.549395
523,0.07635815477475191,0.07526732399225546,-0.07853981633974483,-8.02,5.3500000000000005,-1.1300000000000001,29.6875,5.75,-27.1875,1746516865.5691848
524,0.08072147790473774,0.17016960206944712,-0.03599741582238305,-7.84,5.42,-1.22,30.75,3.875,-26.375,1746516865.5899858
525,0.06763150851478027,0.1810779098944117,-0.030543261909900768,-7.84,5.34,-1.24,30.75,3.875,-26.375,1746516865.6094418
526,0.04799655442984406,0.12871803233458182,-0.05781403147231216,-7.96,5.2,-1.27,32.6875,3.875,-28.875,1746516865.6294937
527,0.025089107997418487,0.05345070834232634,-0.05672320068981571,-7.94,5.3,-1.23,32.6875,3.875,-28.875,1746516865.6496818
528,0.025089107997418487,0.007635815477475192,-0.07090400086226964,-8.03,5.29,-1.3,32.6875,3.875,-28.875,1746516865.6695857
529,0.003272492347489368,0.028361600344907856,-0.03490658503988659,-8.24,5.43,-1.2,29.375,5.0,-25.5,1746516865.6896253
530,0.004363323129985824,0.08617563181722002,0.04145156973486533,-8.040000000000001,5.42,-1.3,29.375,5.0,-25.5,1746516865.7107337
531,-0.0272707695624114,0.050178215994836975,0.04690572364734761,-7.74,5.29,-1.3900000000000001,31.875,5.375,-26.375,1746516865.7302184
532,-0.05672320068981571,-0.025089107997418487,0.00545415391248228,-7.8500000000000005,5.29,-1.25,31.875,5.375,-26.375,1746516865.7516248
533,-0.04799655442984406,-0.06435901616729091,0.008726646259971648,-7.8500000000000005,5.32,-1.09,31.875,5.375,-26.375,1746516865.7699316
534,-0.0272707695624114,-0.04799655442984406,0.030543261909900768,-8.25,5.28,-1.57,32.6875,4.6875,-29.25,1746516865.790598
535,-0.05345070834232634,0.0272707695624114,0.15926129424448257,-8.09,5.41,-1.3900000000000001,32.6875,4.6875,-29.25,1746516865.8128097
536,-0.08399397025222712,0.016362461737446838,0.2007128639793479,-7.51,5.33,-1.1500000000000001,29.0,5.0,-26.375,1746516865.8302598
537,-0.06763150851478027,-0.05999569303730508,0.0818123086872342,-7.25,5.1000000000000005,-1.1,29.0,5.0,-26.375,1746516865.853081
538,-0.04363323129985824,-0.08508480103472356,-0.04908738521234052,-7.62,5.16,-1.24,29.0,5.0,-26.375,1746516865.8703125
539,-0.001090830782496456,-0.018544123302439753,-0.04581489286485115,-8.25,5.4,-1.24,31.1875,5.0,-26.75,1746516865.8938277
540,0.00545415391248228,0.10690141668465268,0.12980886311707826,-8.31,5.62,-1.27,31.1875,5.0,-26.75,1746516865.9139533
541,-0.07526732399225546,0.06326818538479445,0.27052603405912107,-7.91,5.54,-1.26,31.1875,5.0,-27.1875,1746516865.9306505
542,-0.11999138607461016,-0.08399397025222712,0.2552544031041707,-7.43,5.29,-1.18,31.1875,5.0,-27.1875,1746516865.9536438
543,-0.1189005552921137,-0.15489797111449674,0.1734420944169365,-7.04,5.29,-1.1,31.1875,5.0,-27.1875,1746516865.9707367
544,-0.06326818538479445,-0.10035643198967395,0.028361600344907856,-7.44,5.33,-1.1300000000000001,30.0625,5.0,-25.875,1746516865.994117
545,0.028361600344907856,0.14944381720201447,0.039269908169872414,-7.55,5.46,-1.1,30.0625,5.0,-25.875,1746516866.0144694
546,0.09053895494720585,0.29670597283903605,0.04690572364734761,-7.5200000000000005,5.39,-1.16,31.875,4.25,-26.375,1746516866.0310142
547,0.08072147790473774,0.24216443371421323,-0.009817477042468103,-7.37,5.28,-1.0,31.875,4.25,-26.375,1746516866.0538774
548,0.028361600344907856,0.09053895494720585,-0.09272061651219876,-7.88,5.3100000000000005,-1.43,31.875,4.25,-26.375,1746516866.0711071
549,-0.016362461737446838,-0.02399827721492203,-0.016362461737446838,-8.120000000000001,5.61,-1.43,29.6875,3.5625,-29.25,1746516866.0943239
550,0.002181661564992912,-0.02181661564992912,0.09926560120717749,-7.74,5.69,-1.22,29.6875,3.5625,-29.25,1746516866.1150014
551,0.04036073895236887,0.05345070834232634,0.12544553998709243,-7.49,5.55,-1.25,30.375,4.6875,-25.875,1746516866.1314104
552,0.013089969389957472,0.061086523819801536,0.05781403147231216,-7.24,5.33,-1.23,30.375,4.6875,-25.875,1746516866.1545117
553,0.002181661564992912,-0.022907446432425576,-0.08508480103472356,-7.63,5.34,-1.32,30.375,4.6875,-25.875,1746516866.1715124
554,0.025089107997418487,-0.039269908169872414,-0.09053895494720585,-8.28,5.67,-1.35,31.5,4.25,-27.1875,1746516866.1943932
555,0.02945243112740431,0.05345070834232634,0.0545415391248228,-8.11,5.75,-1.35,31.5,4.25,-27.1875,1746516866.2150064
556,-0.07526732399225546,-0.003272492347489368,0.11671889372712078,-7.67,5.62,-1.2,30.0625,3.1875,-26.375,1746516866.2318065
557,-0.15271630954950383,-0.12544553998709243,0.05781403147231216,-7.51,5.55,-1.2,30.0625,3.1875,-26.375,1746516866.2544663
558,-0.12326387842209953,-0.1090830782496456,-0.007635815477475192,-7.44,5.64,-1.27,30.0625,3.1875,-26.375,1746516866.2718635
559,-0.05999569303730508,0.05781403147231216,-0.04581489286485115,-7.74,5.5600000000000005,-1.34,31.1875,3.875,-25.875,1746516866.2944527
560,-0.026179938779914945,0.18762289458939044,-0.018544123302439753,-7.72,5.41,-1.21,31.1875,3.875,-25.875,1746516866.315492
561,-0.030543261909900768,0.1636246173744684,-0.004363323129985824,-7.82,5.32,-1.25,31.5,3.875,-27.5625,1746516866.333557
562,-0.06217735460229799,0.04254240051736178,0.018544123302439753,-7.79,5.42,-1.22,31.5,3.875,-27.5625,1746516866.3550308
563,-0.07853981633974483,-0.07526732399225546,0.011999138607461015,-7.78,5.5,-1.23,30.75,2.375,-27.1875,1746516866.3735888
564,-0.06435901616729091,-0.0545415391248228,0.06654067773228381,-7.53,5.63,-1.31,30.75,2.375,-27.1875,1746516866.394994
565,-0.015271630954950384,0.02181661564992912,0.11126473981463851,-7.29,5.48,-1.23,30.75,2.375,-27.1875,1746516866.415519
566,0.04254240051736178,0.05781403147231216,0.030543261909900768,-7.23,5.3,-1.1500000000000001,33.0,4.6875,-25.5,1746516866.4343688
567,0.050178215994836975,0.05999569303730508,-0.07635815477475191,-7.5,5.41,-1.22,33.0,4.6875,-25.5,1746516866.4550583
568,0.016362461737446838,0.05126904677733343,-0.11017390903214205,-7.930000000000001,5.53,-1.33,31.875,4.25,-27.1875,1746516866.473989
569,0.009817477042468103,0.05672320068981571,-0.008726646259971648,-7.82,5.76,-1.41,31.875,4.25,-27.1875,1746516866.4950256
570,0.06872233929727672,0.039269908169872414,0.0719948316447661,-7.57,5.6000000000000005,-1.32,31.875,4.25,-27.1875,1746516866.5176482
571,0.07308566242726255,0.061086523819801536,0.044724062082354694,-7.34,5.42,-1.27,30.375,3.5625,-25.875,1746516866.54099
572,0.055632369907319255,0.06763150851478027,-0.038179077387375956,-7.57,5.46,-1.31,30.375,3.5625,-25.875,1746516866.559153
573,0.02399827721492203,0.06763150851478027,-0.05672320068981571,-7.69,5.57,-1.36,32.25,4.25,-26.75,1746516866.5773985
574,0.016362461737446838,0.019634954084936207,-0.0545415391248228,-7.7700000000000005,5.65,-1.3800000000000001,32.25,4.25,-26.75,1746516866.598566
575,0.02181661564992912,0.004363323129985824,-0.017453292519943295,-7.91,5.66,-1.41,32.25,4.25,-26.75,1746516866.618168
576,0.020725784867432664,0.022907446432425576,0.03490658503988659,-7.71,5.55,-1.4000000000000001,31.1875,3.875,-26.375,1746516866.637714
