Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
786,0.047996554,-0.19525871,0.061086524,-0.95,-2.64,9.77,0,0,0
787,0.046905724,-0.196349541,0.081812309,-0.99,-2.65,9.89,0,0,0
788,-0.052359878,-0.126536371,0.113446401,-1.03,-2.78,9.72,0,0,0
789,-0.075267324,-0.058904862,0.115628063,-0.87,-2.67,9.51,0,0,0
790,-0.088357293,-0.043633231,0.129808863,-0.85,-2.63,9.25,0,0,0
791,-0.017453293,-0.05563237,0.190895387,-0.89,-2.65,9.47,0,0,0
792,-0.011999139,-0.019634954,0.231256126,-0.96,-2.69,9.51,0,0,0
793,-0.031634093,0.031634093,0.262890219,-1.06,-2.74,9.37,0,0,0
794,0,0.010908308,0.287979327,-0.94,-2.72,9.08,0,0,0
795,0.031634093,-0.030543262,0.271616865,-1.12,-2.7,9.06,0,0,0
796,0.075267324,-0.154897971,0.163624617,-1.06,-2.81,9.59,0,0,0
797,0.110173909,-0.118900555,0.158170463,-1.15,-2.84,9.55,0,0,0
798,0.065449847,-0.124354709,0.167987941,-1.05,-2.84,9.39,0,0,0
799,0.062177355,-0.066540678,0.217075326,-0.98,-2.69,9.09,0,0,0
800,0.066540678,-0.058904862,0.22362031,-0.93,-2.75,9.06,0,0,0
801,0.13962634,-0.065449847,0.202894526,-1.08,-2.65,9.55,0,0,0
802,0.16689711,-0.016362462,0.231256126,-1.02,-2.63,9.99,0,0,0
803,0.112355571,0.011999139,0.269435203,-0.84,-2.49,9.92,0,0,0
804,0.059995693,0.037088247,0.335975881,-0.83,-2.32,9.65,0,0,0
805,0.071994832,-0.038179077,0.369791635,-0.72,-2.41,8.91,0,0,0
806,0.110173909,-0.022907446,0.326158404,-0.88,-2.41,8.89,0,0,0
807,0.201803695,-0.037088247,0.303250958,-0.84,-2.44,9.54,0,0,0
808,0.267253542,0.031634093,0.294524311,-0.92,-2.38,9.59,0,0,0
809,0.248709418,0.011999139,0.29343348,-0.88,-2.37,9.67,0,0,0
810,0.203985356,-0.04145157,0.303250958,-0.84,-2.39,9.6,0,0,0
811,0.188713725,-0.078539816,0.316340927,-0.89,-2.44,9.55,0,0,0
812,0.220347818,-0.138535509,0.318522588,-0.79,-2.27,9.75,0,0,0
813,0.241073603,-0.081812309,0.343611696,-0.97,-2.24,9.53,0,0,0
814,0.197440372,-0.052359878,0.346884189,-1.18,-2.33,9.55,0,0,0
815,0.203985356,-0.052359878,0.329430896,-1.3,-2.46,9.59,0,0,0
816,0.179987079,-0.05563237,0.271616865,-1.05,-2.4,9.43,0,0,0
817,0.200712864,-0.06981317,0.259617726,-0.85,-2.34,9.61,0,0,0
818,0.208348679,-0.049087385,0.273798526,-0.83,-2.28,9.82,0,0,0
819,0.198531202,-0.035997416,0.303250958,-1.01,-2.32,10.02,0,0,0
820,0.143989663,-0.037088247,0.358883327,-1.24,-2.27,9.85,0,0,0
821,0.115628063,-0.037088247,0.373064128,-1.43,-2.38,9.5,0,0,0
822,0.202894526,-0.029452431,0.454876436,-1.22,-2.53,9.89,0,0,0
823,0.246527757,0.003272492,0.430878159,-1.11,-2.39,10.22,0,0,0
824,0.09817477,-0.007635815,0.327249235,-1.2,-2.44,10.19,0,0,0
825,0.04145157,-0.021816616,0.302160127,-0.97,-2.33,9.99,0,0,0
826,-0.002181662,-0.064359016,0.289070157,-0.76,-2.28,9.75,0,0,0
827,-0.022907446,-0.178896248,0.262890219,-0.8,-2.19,9.46,0,0,0
828,0.004363323,-0.18107791,0.275980188,-1.07,-2.27,9.43,0,0,0
829,0.039269908,-0.145080494,0.285797665,-1.22,-2.31,9.46,0,0,0
830,0.065449847,-0.026179939,0.357792497,-0.78,-2.27,9.68,0,0,0
831,0.073085662,0.008726646,0.415606528,-0.49,-2.17,9.59,0,0,0
832,-0.006544985,-0.022907446,0.377427451,-0.73,-2.25,9.03,0,0,0
833,0.061086524,-0.101447263,0.341430035,-0.78,-2.24,9.27,0,0,0
834,0.127627202,-0.126536371,0.319613419,-1.17,-2.27,9.83,0,0,0
835,0.006544985,-0.112355571,0.194167879,-1.25,-2.3,9.37,0,0,0
836,-0.009817477,-0.092720617,0.138535509,-0.88,-2.18,8.99,0,0,0
837,0.025089108,-0.042542401,0.151625479,-0.93,-2.27,8.89,0,0,0
838,0.176714587,-0.019634954,0.248709418,-1.06,-2.33,9.43,0,0,0
839,0.248709418,-0.021816616,0.260708557,-0.85,-2.33,10.53,0,0,0
840,0.193077049,0.021816616,0.273798526,-0.78,-2.32,10.5,0,0,0
841,-0.101447263,0.008726646,0.280343511,-1,-2.47,9.82,0,0,0
842,-0.173442094,0.021816616,0.267253542,-1.07,-2.55,8.8,0,0,0
843,-0.059995693,0.037088247,0.241073603,-1.02,-2.47,8.61,0,0,0
844,0.046905724,0.054541539,0.239982772,-1.1,-2.64,9.14,0,0,0
845,0.115628063,0.049087385,0.219256987,-1.15,-2.68,9.44,0,0,0
846,0.145080494,0.081812309,0.203985356,-0.84,-2.71,9.9,0,0,0
847,0.066540678,0.087266463,0.215984495,-0.89,-2.84,9.64,0,0,0
848,0.019634954,0.037088247,0.22252948,-0.54,-2.77,9.57,0,0,0
849,-0.032724923,0,0.207257849,-1.15,-2.75,8.82,0,0,0
850,0.003272492,0.005454154,0.190895387,-1.33,-2.83,8.95,0,0,0
851,0.090538955,0.022907446,0.15380714,-1.38,-2.85,9.18,0,0,0
852,0.176714587,0.051269047,0.064359016,-1.21,-2.85,10.24,0,0,0
853,0.146171325,0.088357293,0.046905724,-1.04,-2.73,10.23,0,0,0
854,-0.013089969,0.091629786,0.046905724,-0.96,-2.55,9.88,0,0,0
855,-0.034906585,0.030543262,0.040360739,-1.13,-2.51,9.61,0,0,0
856,-0.016362462,-0.004363323,0.037088247,-0.92,-2.37,9.72,0,0,0
857,0.006544985,0.047996554,0.050178216,-1.4,-2.56,9.61,0,0,0
858,0,0.063268185,0.045814893,-1.56,-2.64,9.64,0,0,0
859,0.011999139,0.094902278,0.033815754,-1.52,-2.63,9.72,0,0,0
860,0.013089969,0.148352986,0.018544123,-0.77,-2.34,9.65,0,0,0
861,0.015271631,0.061086524,-0.007635815,-0.91,-2.29,9.51,0,0,0
862,0.013089969,0.0283616,-0.013089969,-1.13,-2.3,9.52,0,0,0
863,0.136353848,-0.126536371,-0.016362462,-0.83,-2.06,9.61,0,0,0
864,0.159261294,-0.145080494,-0.022907446,-1.25,-2.14,9.21,0,0,0
865,0.148352986,-0.006544985,-0.017453293,-0.82,-1.85,9.18,0,0,0
866,0.197440372,-0.017453293,-0.005454154,-0.83,-1.72,9.02,0,0,0
867,0.262890219,-0.019634954,0.009817477,-1.22,-1.87,9.34,0,0,0
868,0.379609112,0.088357293,0.019634954,-1.59,-1.99,10.35,0,0,0
869,0.407970713,0.206167018,0.025089108,-1.47,-1.88,11.09,0,0,0
870,0.351247512,0.289070157,0.0283616,-1.08,-1.63,11.51,0,0,0
871,0.040360739,0.315250096,0.033815754,-0.34,-1.21,11.24,0,0,0
872,-0.065449847,0.298887634,0.079630647,-0.47,-1.1,11.21,0,0,0
873,-0.09817477,0.143989663,0.104719755,-1.07,-1.17,11.75,0,0,0
874,-0.310886773,0.004363323,0.154897971,-1.08,-1.31,11.56,0,0,0
875,-0.39051742,-0.035997416,0.16689711,-1.16,-1.59,11.86,0,0,0
876,-0.572686161,0.0283616,0.272707696,-2.06,-2.07,12.85,0,0,0
877,-0.694859208,0.174532925,0.280343511,-2.46,-2.08,13.28,0,0,0
878,-1.083194967,0.387244928,0.268344372,-1.76,-2.31,11.57,0,0,0
879,-1.77041836,0.565050345,0.345793358,-0.91,-2.05,10.92,0,0,0
880,-1.958041255,0.726493301,0.531234591,-0.63,-2.02,9.87,0,0,0
881,-2.052943533,0.706858347,0.747219086,-0.32,-2.04,7.41,0,0,0
882,-1.939497131,0.307614281,0.659952623,-1.18,-2.72,6.72,0,0,0
883,-1.767145868,-0.065449847,0.398153236,-1.48,-2.71,6.46,0,0,0
884,-1.355902663,-0.665406777,-0.15380714,-1.4,-3.65,6.45,0,0,0
885,-1.215185492,-0.699222532,-0.329430896,-1.62,-3.66,6.42,0,0,0
886,-0.980656873,-0.44614979,-0.230165295,-1.42,-3.81,5.49,0,0,0
887,-0.783216502,-0.329430896,-0.093811447,-1.06,-3.69,5.27,0,0,0
888,-0.581412807,-0.26507188,0.067631509,-1.24,-3.59,4.95,0,0,0
889,-0.355610835,-0.133081355,0.311977604,-1.97,-3.72,3.71,0,0,0
890,0.354520004,0.212712003,0.493055514,-2.1,-3.57,3.16,0,0,0
891,0.812668933,0.342520866,0.59995693,-1.63,-3.54,3.11,0,0,0
892,1.411535033,0.22362031,0.650135146,-0.2,-2.66,5.5,0,0,0
893,2.371466121,-0.594502776,0.525780437,-1.23,-2.69,6.76,0,0,0
894,2.771801018,-1.060287521,0.498509668,-2.71,-2.95,11.98,0,0,0
895,2.610358063,-0.931569488,0.270526034,-2.62,-2.87,12.59,0,0,0
896,2.191479042,-0.54323373,0.157079633,-2.76,-2.67,12.78,0,0,0
897,1.443169125,-0.092720617,0.026179939,-2.81,-2.05,13.18,0,0,0
898,1.063560013,0.247618588,0.020725785,-3.28,-2,13.18,0,0,0
899,0.853029672,0.594502776,0.162533787,-3.16,-1.94,13.44,0,0,0
900,0.41887902,0.726493301,0.197440372,-0.47,-1.06,12.77,0,0,0
901,0.186532064,0.771217363,0.226892803,-0.23,-0.91,12.16,0,0,0
902,0.044724062,0.639226839,0.280343511,0.06,-0.77,10.97,0,0,0
903,0.056723201,0.063268185,0.148352986,-0.69,-1.28,10.7,0,0,0
904,0.126536371,-0.145080494,0.02727077,-0.68,-1.22,10.86,0,0,0
905,0.18107791,-0.206167018,-0.013089969,-1.02,-1.52,11.94,0,0,0
906,0.090538955,-0.124354709,-0.035997416,-1.12,-1.57,11.65,0,0,0
907,-0.066540678,0.001090831,0.018544123,-1.22,-1.72,11.33,0,0,0
908,-0.082903139,-0.191986218,0.109083078,-0.97,-1.95,11.54,0,0,0
909,-0.131990525,-0.165806279,0.117809725,-1.28,-2.08,11.35,0,0,0
910,-0.178896248,-0.119991386,0.100356432,-1.55,-2.16,10.76,0,0,0
911,-0.182168741,-0.213802833,0.038179077,-1.67,-2.08,10.16,0,0,0
912,-0.147262156,-0.280343511,0.026179939,-1.86,-2.16,9.86,0,0,0
913,-0.04145157,-0.266162711,0.021816616,-1.5,-2.03,10.02,0,0,0
914,0.134172186,-0.378518282,-0.015271631,-1.35,-2.02,10.7,0,0,0
915,0.105810586,-0.388335759,-0.022907446,-1.76,-2.04,11.11,0,0,0
916,-0.217075326,-0.193077049,-0.053450708,-1.88,-2.01,10.25,0,0,0
917,-0.39051742,-0.05563237,-0.073085662,-1.93,-2,9.3,0,0,0
918,-0.44614979,0.018544123,-0.117809725,-1.45,-1.89,7.99,0,0,0
919,-0.26507188,0.010908308,-0.15380714,-0.77,-1.73,7.44,0,0,0
920,-0.12544554,-0.070904001,-0.128718032,-0.56,-1.64,7.38,0,0,0
921,0.005454154,-0.106901417,-0.074176493,-0.38,-1.58,7.3,0,0,0
922,0.189804556,-0.247618588,0.035997416,-0.65,-1.63,7.71,0,0,0
923,0.220347818,-0.281434342,0.086175632,-1.14,-1.68,7.76,0,0,0
924,0.202894526,-0.246527757,0.11126474,-1.49,-1.83,7.41,0,0,0
925,0.183259571,-0.082903139,0.094902278,-1.27,-1.93,7.33,0,0,0
926,0.214893664,-0.030543262,0.086175632,-0.82,-1.68,7.56,0,0,0
927,0.217075326,0.018544123,0.116718894,-0.92,-1.65,7.29,0,0,0
928,0.239982772,0.037088247,0.136353848,-0.86,-1.58,7.29,0,0,0
929,0.30652345,0.004363323,0.155988802,-1.15,-1.62,7.73,0,0,0
930,0.413424867,-0.064359016,0.190895387,-1.3,-1.64,8.01,0,0,0
931,0.421060682,-0.002181662,0.202894526,-1.6,-1.62,8.1,0,0,0
932,0.413424867,0.077448986,0.19525871,-1.43,-1.59,8.33,0,0,0
933,0.485419698,0.071994832,0.165806279,-1.55,-1.56,9.46,0,0,0
934,0.506145483,-0.068722339,0.127627202,-1.32,-1.35,10.66,0,0,0
935,0.39051742,-0.040360739,0.116718894,-1.5,-1.34,10.49,0,0,0
936,0.11126474,0.194167879,0.089448124,-1.63,-1.4,10.83,0,0,0
937,0.035997416,0.229074464,0.064359016,-1.47,-1.28,10.72,0,0,0
938,-0.052359878,0.326158404,0.038179077,-1.23,-1.26,10.62,0,0,0
939,-0.033815754,0.296705973,0.039269908,-0.94,-1.21,10.65,0,0,0
940,-0.019634954,0.235619449,0.040360739,-1.09,-1.33,11.21,0,0,0
941,0.013089969,0.127627202,0.074176493,-1.44,-1.52,11.42,0,0,0
942,-0.037088247,0.110173909,0.078539816,-1.64,-1.64,11.42,0,0,0
943,-0.064359016,0.121082217,0.079630647,-1.57,-1.69,11.56,0,0,0
944,-0.123263878,0.09708394,0.074176493,-1.43,-1.68,11.14,0,0,0
945,-0.127627202,0.117809725,0.074176493,-1.62,-1.75,11.06,0,0,0
946,-0.076358155,0.128718032,0.066540678,-1.63,-1.82,11.4,0,0,0
947,0.032724923,0.076358155,-0.004363323,-1.44,-1.71,11.68,0,0,0
948,0.058904862,0.013089969,-0.030543262,-1.36,-1.65,11.71,0,0,0
949,0.067631509,-0.242164434,-0.040360739,-1.51,-1.55,11.85,0,0,0
950,0.025089108,-0.208348679,-0.034906585,-1.67,-1.57,11.42,0,0,0
951,-0.044724062,-0.161442956,-0.047996554,-1.2,-1.33,10.96,0,0,0
952,-0.020725785,-0.253072742,-0.092720617,-1.1,-1.3,10.75,0,0,0
953,0,-0.273798526,-0.092720617,-1.15,-1.29,10.74,0,0,0
954,0.019634954,-0.297796804,-0.077448986,-1.08,-1.27,10.75,0,0,0
955,-0.049087385,-0.304341788,-0.042542401,-1.19,-1.36,9.9,0,0,0
956,-0.073085662,-0.286888496,-0.032724923,-1.17,-1.35,9.62,0,0,0
957,-0.074176493,-0.273798526,-0.026179939,-0.84,-1.25,9.34,0,0,0
958,0,-0.369791635,-0.015271631,-1.17,-1.32,9.37,0,0,0
959,0.001090831,-0.37633662,-0.029452431,-1.25,-1.41,9.42,0,0,0
960,-0.085084801,-0.215984495,-0.056723201,-0.83,-1.27,8.9,0,0,0
961,-0.115628063,-0.127627202,-0.04145157,-0.89,-1.38,8.66,0,0,0
962,-0.11126474,-0.056723201,-0.0141808,-0.87,-1.4,8.3,0,0,0
963,-0.020725785,-0.09817477,0.006544985,-0.92,-1.42,8.3,0,0,0
964,0.038179077,-0.140717171,0.020725785,-1.04,-1.42,8.41,0,0,0
965,0.085084801,-0.13962634,0.051269047,-1.11,-1.41,8.79,0,0,0
966,0.044724062,-0.059995693,0.004363323,-1.39,-1.52,8.2,0,0,0
967,-0.020725785,-0.061086524,-0.043633231,-1.1,-1.48,8.03,0,0,0
968,-0.019634954,-0.064359016,-0.06981317,-0.55,-1.3,7.98,0,0,0
969,0.033815754,-0.103628924,-0.045814893,-0.53,-1.29,8.11,0,0,0
970,0.030543262,-0.099265601,-0.018544123,-0.64,-1.25,8,0,0,0
971,-0.032724923,0.054541539,0.042542401,-0.53,-1.2,7.15,0,0,0
972,0.011999139,0.093811447,0.05563237,-0.45,-1.19,7.22,0,0,0
973,0.080721478,0.09708394,0.068722339,-0.64,-1.27,8.12,0,0,0
974,0.165806279,0.08399397,0.073085662,-0.61,-1.23,8.5,0,0,0
975,0.136353848,0.15271631,0.082903139,-0.71,-1.24,8.72,0,0,0
976,0.075267324,0.227983634,0.093811447,-1.26,-1.35,9.46,0,0,0
977,-0.049087385,0.233437787,0.068722339,-1.12,-1.31,9.64,0,0,0
978,-0.157079633,0.356701666,0.034906585,-1.19,-1.34,9.37,0,0,0
979,-0.200712864,0.394880743,0.009817477,-0.71,-1.3,9.38,0,0,0
980,-0.081812309,0.258526895,0.047996554,-0.86,-1.42,9.74,0,0,0
981,-0.0141808,0.217075326,0.089448124,-1.65,-1.64,10.61,0,0,0
982,0.002181662,0.233437787,0.09817477,-1.67,-1.63,10.88,0,0,0
983,-0.029452431,0.22362031,0.066540678,-1.67,-1.6,11.06,0,0,0
984,-0.063268185,0.194167879,0.046905724,-1.78,-1.6,11.28,0,0,0
985,-0.13962634,0.218166156,0.017453293,-1.75,-1.61,11.2,0,0,0
986,-0.201803695,0.267253542,-0.008726646,-1.17,-1.55,10.88,0,0,0
987,-0.231256126,0.307614281,-0.016362462,-1.02,-1.52,10.85,0,0,0
988,-0.239982772,0.254163572,0.007635815,-1.08,-1.61,10.38,0,0,0
989,-0.212712003,0.188713725,0.031634093,-1.17,-1.72,10.07,0,0,0
990,-0.101447263,0.092720617,0.0141808,-1.19,-1.8,10.2,0,0,0
991,-0.045814893,0.056723201,0.018544123,-1.25,-1.85,10.31,0,0,0
992,-0.016362462,0.020725785,0.025089108,-1.69,-1.89,10.43,0,0,0
993,-0.015271631,-0.001090831,-0.006544985,-1.7,-1.87,10.34,0,0,0
994,-0.02727077,0.025089108,-0.040360739,-1.63,-1.78,10.09,0,0,0
995,-0.007635815,0.026179939,-0.057814031,-1.4,-1.68,10.08,0,0,0
996,0.071994832,-0.016362462,-0.052359878,-1.17,-1.53,10.27,0,0,0
997,0.095993109,-0.042542401,-0.038179077,-1.26,-1.5,10.5,0,0,0
998,0.092720617,-0.080721478,-0.0283616,-1.54,-1.5,10.41,0,0,0
999,-0.015271631,-0.032724923,-0.033815754,-1.53,-1.5,9.88,0,0,0
1000,-0.045814893,-0.017453293,-0.044724062,-1.42,-1.51,9.83,0,0,0
1001,-0.015271631,-0.103628924,-0.054541539,-1.35,-1.43,9.75,0,0,0
1002,-0.019634954,-0.073085662,-0.029452431,-1.59,-1.55,9.44,0,0,0
1003,-0.0141808,-0.001090831,-0.017453293,-1.23,-1.47,9.34,0,0,0
1004,0.008726646,0.038179077,-0.005454154,-1.18,-1.49,9.33,0,0,0
1005,0.0283616,0.051269047,0.0283616,-1.31,-1.59,9.67,0,0,0
1006,0.046905724,-0.0283616,0.045814893,-1.42,-1.6,9.62,0,0,0
1007,-0.013089969,-0.023998277,0.0141808,-1.46,-1.62,9.18,0,0,0
1008,-0.0283616,-0.021816616,0.009817477,-1.53,-1.66,9.09,0,0,0
1009,-0.006544985,-0.062177355,-0.0141808,-1.4,-1.62,9.13,0,0,0
1010,0.075267324,-0.037088247,-0.008726646,-1.5,-1.58,9.49,0,0,0
1011,0.103628924,-0.008726646,0.004363323,-1.77,-1.64,9.84,0,0,0
1012,0.075267324,0,-0.007635815,-1.55,-1.65,9.98,0,0,0
1013,0.033815754,-0.023998277,-0.032724923,-1.27,-1.55,10,0,0,0
1014,-0.042542401,-0.062177355,-0.035997416,-1.19,-1.55,9.5,0,0,0
1015,-0.061086524,-0.053450708,-0.030543262,-1.1,-1.51,9.18,0,0,0
1016,-0.034906585,-0.045814893,-0.022907446,-1.2,-1.54,9.19,0,0,0
1017,0.06981317,0.011999139,0.008726646,-1.1,-1.66,9.67,0,0,0
1018,0.088357293,0.0141808,0,-0.79,-1.62,9.98,0,0,0
1019,0.067631509,-0.018544123,-0.015271631,-0.47,-1.53,9.98,0,0,0
1020,0.004363323,-0.131990525,-0.016362462,-0.53,-1.62,9.92,0,0,0
1021,-0.008726646,-0.130899694,-0.011999139,-0.52,-1.59,10.13,0,0,0
1022,-0.093811447,-0.034906585,-0.017453293,-0.38,-1.61,9.73,0,0,0
1023,-0.119991386,0.058904862,-0.010908308,0.1,-1.46,9.2,0,0,0
1024,-0.095993109,0.046905724,0.002181662,0,-1.57,9.37,0,0,0
1025,0.058904862,-0.074176493,0.082903139,-0.73,-1.8,9.99,0,0,0
1026,0.101447263,-0.118900555,0.106901417,-1.02,-1.85,10.24,0,0,0
1027,0.09817477,-0.160352125,0.106901417,-1.34,-1.93,10.2,0,0,0
1028,-0.039269908,-0.029452431,0.046905724,-1.27,-1.9,9.85,0,0,0
1029,-0.088357293,0.0283616,-0.005454154,-1.01,-1.79,9.82,0,0,0
1030,-0.088357293,0.043633231,-0.033815754,-1,-1.71,9.63,0,0,0
1031,-0.088357293,0.043633231,-0.033815754,-0.94,-1.62,9.42,0,0,0
1032,-0.035997416,0.010908308,0.010908308,-1.07,-1.55,9.37,0,0,0
1033,-0.010908308,-0.015271631,0.032724923,-1.32,-1.67,9.29,0,0,0
1034,0.064359016,-0.059995693,0.045814893,-1.35,-1.66,9.37,0,0,0
1035,0.11126474,-0.081812309,0.056723201,-1.53,-1.68,9.48,0,0,0
1036,0.170169602,-0.109083078,0.057814031,-1.47,-1.62,9.91,0,0,0
1037,0.18107791,-0.087266463,0.049087385,-1.43,-1.63,9.94,0,0,0
1038,0.149443817,-0.054541539,0.020725785,-1.41,-1.56,10.34,0,0,0
1039,0.100356432,-0.052359878,0.006544985,-1.49,-1.59,10.24,0,0,0
1040,-0.052359878,0.021816616,-0.026179939,-1.52,-1.57,9.73,0,0,0
1041,-0.013089969,-0.049087385,-0.044724062,-1.12,-1.42,9.54,0,0,0
1042,-0.013089969,-0.049087385,-0.044724062,-0.9,-1.34,9.51,0,0,0
1043,0.081812309,-0.070904001,0.008726646,-0.88,-1.35,9.55,0,0,0
1044,0.099265601,-0.081812309,0.034906585,-0.72,-1.24,9.67,0,0,0
1045,0.102538094,-0.066540678,0.064359016,-0.73,-1.19,9.56,0,0,0
1046,0.150534648,-0.109083078,0.088357293,-0.92,-1.31,9.57,0,0,0
1047,0.170169602,-0.161442956,0.087266463,-0.91,-1.34,9.78,0,0,0
1048,0.145080494,-0.136353848,0.086175632,-0.97,-1.31,10.05,0,0,0
1049,0.006544985,-0.010908308,0.085084801,-0.97,-1.28,9.68,0,0,0
1050,-0.029452431,0.051269047,0.099265601,-0.96,-1.22,9.31,0,0,0
1051,0.067631509,0.040360739,0.104719755,-1.24,-1.35,9.49,0,0,0
1052,0.106901417,0.023998277,0.105810586,-1.28,-1.36,9.68,0,0,0
1053,0.126536371,-0.033815754,0.092720617,-1.3,-1.41,9.85,0,0,0
1054,0.15380714,-0.161442956,0.090538955,-1.06,-1.36,9.9,0,0,0
1055,0.131990525,-0.162533787,0.09817477,-1.13,-1.32,9.85,0,0,0
1056,0.118900555,-0.080721478,0.11126474,-1.35,-1.42,9.89,0,0,0
1057,0.019634954,0.020725785,0.047996554,-1.68,-1.4,10.49,0,0,0
1058,-0.093811447,0.09708394,0.022907446,-1.65,-1.46,10.12,0,0,0
1059,-0.09708394,0.116718894,-0.007635815,-1,-1.32,9.34,0,0,0
1060,-0.039269908,0.104719755,0.005454154,-0.84,-1.26,9.32,0,0,0
1061,0.021816616,0.057814031,0.026179939,-0.87,-1.26,9.48,0,0,0
1062,0.067631509,-0.015271631,0.052359878,-0.98,-1.23,9.31,0,0,0
1063,0.09708394,-0.016362462,0.064359016,-1.15,-1.26,9.33,0,0,0
1064,0.134172186,-0.030543262,0.04145157,-1.17,-1.28,9.85,0,0,0
1065,0.074176493,0.050178216,0.003272492,-1.1,-1.26,9.77,0,0,0
1066,0.044724062,0.046905724,-0.010908308,-0.88,-1.15,9.59,0,0,0
1067,0.073085662,-0.003272492,0.032724923,-0.83,-1.14,9.6,0,0,0
1068,0.089448124,-0.011999139,0.047996554,-0.97,-1.16,9.85,0,0,0
1069,0.062177355,-0.026179939,0.042542401,-0.91,-1.08,10.04,0,0,0
1070,-0.057814031,0.092720617,0.033815754,-0.94,-1.09,9.44,0,0,0
1071,-0.049087385,0.142898833,0.046905724,-0.83,-1.06,9.26,0,0,0
1072,0.044724062,0.053450708,0.100356432,-1.05,-1.21,9.96,0,0,0
1073,0.056723201,0.010908308,0.128718032,-1.22,-1.17,10.07,0,0,0
1074,0.013089969,0.065449847,0.118900555,-1.23,-1.43,10.16,0,0,0
1075,-0.039269908,0.114537232,0.088357293,-1.56,-1.29,9.91,0,0,0
1076,-0.093811447,0.164715448,0.05563237,-1.65,-1.35,9.74,0,0,0
1077,-0.090538955,0.22362031,0.029452431,-1.26,-1.13,9.55,0,0,0
1078,-0.02727077,0.124354709,0.021816616,-1.34,-1.28,9.51,0,0,0
1079,0.04145157,0.095993109,0.050178216,-1.49,-1.24,10,0,0,0
1080,0.031634093,0.077448986,0.06981317,-1.67,-1.31,9.88,0,0,0
1081,0.040360739,0.064359016,0.061086524,-1.77,-1.27,9.82,0,0,0
1082,0.011999139,0.053450708,0.054541539,-2.03,-1.3,9.56,0,0,0
1083,0.058904862,0.046905724,0.035997416,-1.86,-1.3,9.7,0,0,0
1084,0.065449847,0.057814031,0.019634954,-1.84,-1.31,9.71,0,0,0
1085,0.09708394,0.077448986,0.007635815,-1.39,-1.17,9.61,0,0,0
1086,0.103628924,0.034906585,-0.017453293,-1.25,-0.98,9.58,0,0,0
1087,0.088357293,-0.003272492,0,-1.16,-1.03,9.72,0,0,0
1088,0.067631509,-0.075267324,0.026179939,-1.18,-1.13,9.78,0,0,0
1089,0.059995693,-0.035997416,0.02727077,-1.19,-0.99,9.62,0,0,0
1090,0.074176493,0.023998277,0.045814893,-1.07,-0.99,9.53,0,0,0
1091,0.062177355,0.013089969,0.042542401,-1.02,-1.07,9.48,0,0,0
1092,0.088357293,0.009817477,0.049087385,-0.91,-0.88,9.49,0,0,0
1093,0.179987079,-0.086175632,0.090538955,-1.1,-1,10.05,0,0,0
1094,0.089448124,-0.034906585,0.099265601,-1.4,-1.2,9.85,0,0,0
1095,0.075267324,0.001090831,0.100356432,-1.8,-1.34,9.6,0,0,0
1096,0.079630647,-0.052359878,0.053450708,-1.76,-1.45,9.49,0,0,0
1097,0.15380714,-0.09817477,0.038179077,-1.76,-1.37,9.93,0,0,0
1098,0.046905724,-0.0141808,0.034906585,-1.92,-1.46,10.11,0,0,0
1099,-0.011999139,0.032724923,0.023998277,-1.81,-1.5,9.86,0,0,0
1100,-0.015271631,0.039269908,-0.003272492,-1.52,-1.24,9.59,0,0,0
1101,0.025089108,-0.044724062,-0.034906585,-1.37,-1.13,9.86,0,0,0
1102,-0.005454154,-0.044724062,-0.046905724,-1.13,-1.01,9.8,0,0,0
1103,-0.021816616,-0.005454154,-0.026179939,-1.13,-0.95,9.47,0,0,0
1104,0.004363323,-0.034906585,-0.008726646,-1.13,-1,9.48,0,0,0
1105,0.040360739,-0.02727077,-0.002181662,-1.14,-0.94,9.51,0,0,0
1106,0.071994832,-0.017453293,-0.005454154,-1.39,-1.03,10.05,0,0,0
1107,0.019634954,-0.003272492,-0.022907446,-1.29,-1.03,10.01,0,0,0
1108,-0.026179939,0.025089108,-0.019634954,-0.99,-0.91,9.73,0,0,0
1109,-0.018544123,0.040360739,0.006544985,-1.13,-0.96,9.63,0,0,0
1110,-0.023998277,0.0283616,0.022907446,-1.25,-1,9.6,0,0,0
1111,-0.002181662,0.002181662,0.019634954,-1.47,-1.07,9.64,0,0,0
1112,0.003272492,-0.020725785,0.009817477,-1.62,-1.17,9.65,0,0,0
1113,0.004363323,-0.066540678,-0.018544123,-1.51,-1.13,9.79,0,0,0
1114,-0.025089108,-0.017453293,-0.011999139,-1.16,-0.99,9.71,0,0,0
1115,-0.035997416,0.035997416,0.008726646,-1.4,-1.01,9.44,0,0,0
1116,-0.006544985,0.04145157,0.013089969,-1.17,-1.06,9.85,0,0,0
1117,0.026179939,-0.059995693,-0.030543262,-1.1,-1.03,9.89,0,0,0
1118,0.002181662,-0.0283616,-0.019634954,-1.12,-1.06,9.74,0,0,0
1119,0.019634954,-0.020725785,0.001090831,-1.27,-1.05,9.69,0,0,0
1120,0.026179939,-0.004363323,-0.006544985,-1.25,-1.04,9.82,0,0,0
